,budget,company,director,gross,name,released,star,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,overview,popularity,title,keywords_edited,year_released,budget_norm,popularity_norm
2130,58000000,Summit Entertainment,Other,90380162,RED,15.10.2010 00:00,Bruce Willis,Jon Hoeber,2010,1,0.558278655,60,39514,tt1245526,RED,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent, Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",12.595165,RED,"cia, retirement, shot to death, sniper rifle, retired, female spy, alarm",2010,1.1585904906138003,1.1873441152893829
2131,80000000,Other,Other,94835059,The Book of Eli,15.01.2010 00:00,Denzel Washington,Gary Whitta,2010,1,0.185438238,20,20504,tt1037705,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",14.39853,The Book of Eli,"book, post-apocalyptic, dystopia, faith, blind",2010,2.0716197108606735,1.666664294852263
2132,110000000,Twentieth Century Fox Film Corporation,Other,77222099,The A-Team,11.06.2010 00:00,Liam Neeson,Joe Carnahan,2010,0,-0.297980918,-30,34544,tt0429493,The A-Team,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",16.747793,The A-Team,"war crimes, military court, military service, double crossed, aftercreditsstinger, duringcreditsstinger",2010,3.316659556651864,2.2910798529896517
2133,3500000,Other,Other,9737892,Blue Valentine,28.01.2011 00:00,Ryan Gosling,Derek Cianfrance,2010,1,1.782254857,180,46705,tt1120985,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",11.107914,Blue Valentine,"dancing, nurse, depression, classroom, bridge, marriage, truck, love, dysfunctional family, children",2011,-1.1032318959068623,0.7920445412291824
2134,16000000,Summit Entertainment,Other,19068240,Remember Me,12.03.2010 00:00,Robert Pattinson,Will Fetters,2010,1,0.191765,20,23169,tt1403981,Remember Me,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",8.307719,Remember Me,"new york, father son relationship, grieving, romantic drama, young adult, college student, 21st century",2010,-0.5844652934938663,0.04777481756753954
2135,25000000,Other,Other,93617009,The Fighter,17.12.2010 00:00,Mark Wahlberg,Scott Silver,2010,1,2.74468036,270,45317,tt0964517,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",14.141837,The Fighter,"sport, irish american, documentary crew, lowell massachusetts, blue collar worker, church bells, documentary filmmaking, boxer shorts, jumping rope, shadow boxing, duringcreditsstinger",2010,-0.21095333975650918,1.5984373220250574
2136,15000000,Other,Other,2434652,Never Let Me Go,15.10.2010 00:00,Keira Knightley,Kazuo Ishiguro,2010,0,-0.837689867,-80,42188,tt1334260,Never Let Me Go,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",8.278794,Never Let Me Go,"soul, based on novel, sadness, forgiveness, dystopia, boarding school, cloning, existentialism",2010,-0.625966621686906,0.040086780928336285
2137,110000000,Columbia Pictures,Other,118311368,Salt,23.07.2010 00:00,Angelina Jolie,Kurt Wimmer,2010,1,0.075557891,10,27576,tt0944835,Salt,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",8.704455,Salt,"assassination, spy, cia, kidnapping, cold war, soviet union, double agent, race against time, revenge, on the run, shootout, espionage, female protagonist, hitwoman, terrorism, violence, russian spy, intelligence officer, action heroine",2010,3.316659556651864,0.15322411416532108
2138,80000000,Other,Other,103068524,The Expendables,13.08.2010 00:00,Sylvester Stallone,Dave Callaham,2010,1,0.28835655,30,27578,tt1320253,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",14.75562,The Expendables,"tattoo, martial arts, sniper, island, mercenary, bridge, rescue, escape, church, drug, blade, ensemble cast, duringcreditsstinger",2010,2.0716197108606735,1.7615759976523668
2139,55000000,Twentieth Century Fox Film Corporation,Other,98711404,Date Night,9.04.2010 00:00,Steve Carell,Josh Klausner,2010,1,0.7947528,80,35056,tt1279935,Date Night,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves – and now a number of unsavoury characters want Phil and Claire killed.",8.443736,Date Night,"date, corruption, taxi, expensive restaurant, wife husband relationship, gun, boat, taxi driver, document, restaurant, roof, married couple, politician, stripper, shooting, thief, car crash, stealing, mistaken identity, police corruption, aftercreditsstinger, duringcreditsstinger",2010,1.0340865060346813,0.08392706232309582
2140,55000000,Screen Gems,Other,39440655,Burlesque,24.11.2010 00:00,Cher,Steve Antin,2010,0,-0.282897182,-30,42297,tt1126591,Burlesque,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",9.276539,Burlesque,"musical, los angeles, burlesque, burlesque dancer",2010,1.0340865060346813,0.3052795248032401
2141,18000000,Other,Other,18335230,127 Hours,28.01.2011 00:00,James Franco,Danny Boyle,2010,1,0.018623889,0,44115,tt1542344,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,11.176797,127 Hours,"mountain, despair, adventure, utah, alone, canyon, climbing, based on true story, rescue, survival, escape, true, trapped, boulder, adventurer, flashback, climber, isolated, hikers, very little dialogue",2011,-0.5014626371077869,0.8103530988028464
2142,40000000,Twentieth Century Fox Film Corporation,Other,52000688,Predators,9.07.2010 00:00,Adrien Brody,Alex Litvak,2010,1,0.3000172,30,34851,tt1424381,Predators,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",9.034929,Predators,"hunter, predator, yakuza, hunting human beings, alien life-form, sequel, alien, alien planet, jungle, soldier, warrior",2010,0.41156658313908606,0.24106149429683274
2143,35000000,Other,Other,21148651,The Next Three Days,19.11.2010 00:00,Russell Crowe,Paul Haggis,2010,0,-0.395752829,-40,43539,tt1458175,The Next Three Days,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",9.591425,The Next Three Days,"evidence, passport, argument, county jail, fingerprints, appeal, escape artist",2010,0.20405994217388765,0.38897373760089166
2144,100000000,Columbia Pictures,Other,119219978,The Other Guys,6.08.2010 00:00,Will Ferrell,Adam McKay,2010,1,0.19219978,20,27581,tt1386588,The Other Guys,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?",12.536621,The Other Guys,"narration, ceo, fire truck, shot in the shoulder, zip line, buddy comedy, carjacking, aftercreditsstinger, duringcreditsstinger",2010,2.9016462747214673,1.1717835822900573
2145,2000000,Other,Other,6531503,Winter's Bone,16.07.2010 00:00,Jennifer Lawrence,Debra Granik,2010,1,2.2657515,229,39013,tt1399683,Winter's Bone,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",7.27941,Winter's Bone,"father, court, bail, drug trade, girl, aftercreditsstinger, duringcreditsstinger, woman director",2010,-1.1654838881964218,-0.22554159620678005
2146,24000000,Dimension Films,Other,25003155,Piranha 3D,20.08.2010 00:00,Elisabeth Shue,Pete Goldfinger,2010,1,0.041798125,0,43593,tt0464154,Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",8.212132,Piranha 3D,"yacht, movie in movie, scuba diving, piranha, spring break, man eaten by monster, 3d",2010,-0.25245466794954885,0.02236854762003747
2147,36000000,Metro-Goldwyn-Mayer (MGM),Other,50287556,Hot Tub Time Machine,26.03.2010 00:00,John Cusack,Josh Heald,2010,1,0.396876556,40,23048,tt1231587,Hot Tub Time Machine,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",11.967652,Hot Tub Time Machine,"female nudity, one-night stand, time travel, time machine, incest overtones, hot tub, peter pan syndrome, forty something, skiing",2010,0.24556127036692735,1.0205561140594368
2148,12000000,Other,Other,122288,Centurion,30.07.2010 00:00,Michael Fassbender,Neil Marshall,2010,0,-0.989809333,-100,23759,tt1020558,Centurion,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",13.00941,Centurion,"roman empire, ancient rome, ancient world, violence, britain, behind enemy lines, sole survivor",2010,-0.750470606266025,1.2974471658548679
2149,15000000,Fox 2000 Pictures,Other,26161406,Ramona and Beezus,23.07.2010 00:00,Joey King,Laurie Craig,2010,1,0.744093733,70,38843,tt0493949,Ramona and Beezus,"Ramona is a little girl with a very big imagination and a nose for mischief. Her playful antics keep everyone in her loving family on their toes, including her older sister Beezus, who's just trying to survive her first year of high school. Through all the ups and downs of childhood, Ramona and Beezus learn that anything's possible when you believe in yourself and rely on each other.",7.467591,Ramona and Beezus,"sister sister relationship, mother daughter relationship, aunt niece relationship, father daughter relationship, duringcreditsstinger, woman director",2010,-0.625966621686906,-0.17552457208225616
2150,52000000,New Line Cinema,Other,110485654,Valentine's Day,12.02.2010 00:00,Julia Roberts,Katherine Fugate,2010,1,1.124724115,110,32856,tt0817230,Valentine's Day,"More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""I Hate Valentine's Day"" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?",7.466721,Valentine's Day,"flower, married couple, florist, kiss, single, valentine, valentine's day, multiple storylines, aftercreditsstinger, duringcreditsstinger",2010,0.9095825214555623,-0.17575581121366865
2151,44000000,Universal Pictures,Other,31162545,Charlie St. Cloud,30.07.2010 00:00,Zac Efron,Craig Pearce,2010,0,-0.291760341,-30,37950,tt1438254,Charlie St. Cloud,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when a tragedy strikes and takes his dreams with it. After his high-school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. And as he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",6.273131,Charlie St. Cloud,"brother brother relationship, based on novel, sailing, ghost, young adult",2010,0.5775718959112448,-0.49300260990636696
2152,20000000,Other,Other,12134420,Let Me In,1.10.2010 00:00,Kodi Smit-McPhee,Matt Reeves,2010,0,-0.393279,-40,41402,tt1228987,Let Me In,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,11.11946,Let Me In,"vampire, child vampire, remake, bully, young boy, biting, dead boy, hammer horror, 1980s",2010,-0.4184599807217076,0.7951133768743421
2153,14000000,Castle Rock Entertainment,Rob Reiner,1752214,Flipped,10.09.2010 00:00,Madeline Carroll,Rob Reiner,2010,0,-0.874841857,-90,43949,tt0817177,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",10.279685,Flipped,"shyness, based on novel, unrequited love, neighbor, family relationships, first crush, young love, opposites attract, adolescent boy, based on young adult novel",2010,-0.6674679498799456,0.5719078118376372
2154,100000000,Other,Other,67631157,The Tourist,10.12.2010 00:00,Johnny Depp,Florian Henckel von Donnersmarck,2010,0,-0.32368843,-30,37710,tt1243957,The Tourist,"American tourist Frank (Johnny Depp) meets mysterious British woman Elsie (Angelina Jolie) on the train to Venice. Romance seems to bud, but there's more to her than meets the eye. Remake of the 2005 French film ""Anthony Zimmer"", written and directed by Jérôme Salle.",12.845045,The Tourist,"paris, hotel, false identity, undercover agent, romance",2010,2.9016462747214673,1.2537602465047348
2155,20000000,Touchstone Pictures,Other,25702053,You Again,24.09.2010 00:00,Kristen Bell,Moe Jelline,2010,1,0.28510265,30,38303,tt1414382,You Again,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",12.820452,You Again,"brother sister relationship, marriage, bully, duringcreditsstinger",2010,-0.4184599807217076,1.2472236212647028
2156,10500000,Other,Other,26593646,Machete,3.09.2010 00:00,Danny Trejo,Robert Rodriguez,2010,1,1.53272819,150,23631,tt0985694,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",7.120403,Machete,"illegal immigration, immigration law, machete, politician, death of a child, hard to kill, brutal death",2010,-0.8127225985555846,-0.26780440145793843
2157,70000000,Twentieth Century Fox Film Corporation,Oliver Stone,52474616,Wall Street: Money Never Sleeps,24.09.2010 00:00,Shia LaBeouf,Allan Loeb,2010,0,-0.250362629,-30,33909,tt1027718,Wall Street: Money Never Sleeps,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",9.819864,Wall Street: Money Never Sleeps,duringcreditsstinger,2010,1.6566064289302767,0.44969102029139835
2158,25000000,Screen Gems,Other,80014842,Dear John,5.02.2010 00:00,Channing Tatum,Jamie Linden,2010,1,2.20059368,220,22971,tt0989757,Dear John,Sergeant John Tyree is home on a 2 week leave from Germany. He meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off the pier. John falls in love with Savannah who is a student on spring break helping build a house for Habitat for Humanity. A romance occurs and Savannah falls deeply in love with John. She promises to write John overseas until he returns.,8.371479,Dear John,"based on novel, army, love, u.s. soldier",2010,-0.21095333975650918,0.06472172218692018
2159,60000000,Columbia Pictures,Other,80574010,Eat Pray Love,13.08.2010 00:00,Julia Roberts,Ryan Murphy,2010,1,0.342900167,30,38167,tt0879870,Eat Pray Love,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",15.904834,Eat Pray Love,"indonesia, female protagonist, india, divorce, bali",2010,1.2415931469998798,2.067028005890397
2160,65000000,Warner Bros.,Other,100539043,Due Date,5.11.2010 00:00,Robert Downey Jr.,Alan R. Cohen,2010,1,0.546754508,50,41733,tt1231583,Due Date,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",11.73956,Due Date,"highway, slacker, hitchhiker, wallet, sunglasses, rest stop, vicodin, waffle",2010,1.4490997879650782,0.9599310612293909
2161,25000000,Warner Bros.,Other,23580735,The Losers,23.04.2010 00:00,Idris Elba,Peter Berg,2010,0,-0.0567706,-10,34813,tt0480255,The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",12.798367,The Losers,"hospital, black ops, reference to macgyver, sucked into jet engine",2010,-0.21095333975650918,1.2413536026241914
2162,8000000,Other,Other,6350058,It's Kind of a Funny Story,8.10.2010 00:00,Keir Gilchrist,Anna Boden,2010,0,-0.20624275,-20,43923,tt0804497,It's Kind of a Funny Story,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,8.172013,It's Kind of a Funny Story,"suicide, depression, independent film, coming of age, teen movie, teenager, psychiatric ward, woman director, based on young adult novel",2010,-0.9164759190381838,0.011705234156660105
2163,2500000,Other,Other,322157,Super,10.06.2011 00:00,Rainn Wilson,James Gunn,2010,0,-0.8711372,-90,45132,tt1512235,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",8.309635,Super,"bomb, gun, drug dealer, costume, comic book, party, superhero, dark comedy, gore, blood, comic book shop, comic book collector, dinner, violence, police officer, cosplay, duringcreditsstinger",2011,-1.144733224099902,0.04828407524085707
2164,20000000,Touchstone Pictures,Other,62950384,The Last Song,31.03.2010 00:00,Miley Cyrus,Nicholas Sparks,2010,1,2.1475192,210,35690,tt1294226,The Last Song,"A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",5.541073,The Last Song,"brother sister relationship, new love, daughter, summer vacation, woman director",2010,-0.4184599807217076,-0.6875778467610487
2165,60000000,Other,Other,60128566,Resident Evil: Afterlife,10.09.2010 00:00,Milla Jovovich,Paul W.S. Anderson,2010,1,0.002142767,0,35791,tt1220634,Resident Evil: Afterlife,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",0.452934,Resident Evil: Afterlife,"post-apocalyptic, dystopia, undead, biohazard, evil corporation, resident evil, zombie, based on video game, duringcreditsstinger, 3d",2010,1.2415931469998798,-2.03996502246918
2166,10000000,Universal Pictures,Other,33583175,Devil,17.09.2010 00:00,Chris Messina,Brian Nelson,2010,1,2.3583175,240,44040,tt1314655,Devil,A group of people trapped in a elevator realizes that the devil is among them.,7.094276,Devil,"claustrophobia, trapped in an elevator",2010,-0.8334732626521044,-0.27474875178715036
2167,19000000,Other,Other,27758465,The Switch,20.08.2010 00:00,Jennifer Aniston,Allan Loeb,2010,1,0.460971842,50,41210,tt0889573,The Switch,"An unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. Seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own.",5.695408,The Switch,"alcohol, single parent, baby, restaurant, aquarium, sperm, little boy, male female relationship, pregnant, artificial insemination",2010,-0.45996130891474724,-0.6465568222247863
2168,45000000,Other,Other,15541549,The Ghost Writer,19.03.2010 00:00,Ewan McGregor,Robert Harris,2010,0,-0.654632244,-70,11439,tt1139328,The Ghost Writer,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.",6.76482,The Ghost Writer,"london england, cia, war crimes, tony blair, author",2010,0.6190732241042844,-0.36231555555569867
2169,20000000,Screen Gems,Other,57744720,Takers,27.08.2010 00:00,Chris Brown,Peter Allen,2010,1,1.887236,190,22907,tt1135084,Takers,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",7.000421,Takers,heist,2010,-0.4184599807217076,-0.2996946698086679
2170,47000000,Warner Bros.,Other,10539414,Jonah Hex,18.06.2010 00:00,Josh Brolin,Mark Neveldine,2010,0,-0.775757149,-80,20533,tt1075747,Jonah Hex,"Gunslinger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.",9.482806,Jonah Hex,"gunslinger, usa, dc comics, hell, facial scar, death, confederate, tomahawk",2010,0.7020758804903638,0.3601036649400936
2171,40000000,Columbia Pictures,Other,67061228,The Bounty Hunter,19.03.2010 00:00,Jennifer Aniston,Sarah Thorp,2010,1,0.6765307,70,27573,tt1038919,The Bounty Hunter,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",6.715263,The Bounty Hunter,"bounty hunter, ex-husband ex-wife relationship",2010,0.41156658313908606,-0.37548741490674387
2172,10000000,Other,Other,3571735,The Runaways,19.03.2010 00:00,Kristen Stewart,Floria Sigismondi,2010,0,-0.6428265,-60,27586,tt1017451,The Runaways,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for the Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengalilike influence of impresario Kim Fowley, the band becomes a huge success.",19.42051,The Runaways,"women, 1970s, publicity, iron, music, pill, independent film, night club, teenage girl, microphone, rock music, guitarist, photo shoot, teenage sexuality, drummer, recording, grandmother, alcoholic drink, broken glass, talent contest, girl band, hospital bed, female rocker, woman director",2010,-0.8334732626521044,3.0014669306809463
2173,10000000,Other,Other,21371425,Skyline,12.11.2010 00:00,Eric Balfour,Joshua Cordes,2010,1,1.1371425,110,42684,tt1564585,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",7.676017,Skyline,"missile, light, transformation, low-budget, alien, fireplace, los angeles, cell phone, rooftop, duringcreditsstinger",2010,-0.8334732626521044,-0.12012658679055262
2174,7000000,Other,Other,1768416,Somewhere,21.01.2011 00:00,Stephen Dorff,Sofia Coppola,2010,0,-0.747369143,-70,39210,tt1421051,Somewhere,A hard-living Hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit.,7.098301,Somewhere,"milan, independent film, luxury hotel, man in towel , woman director",2011,-0.9579772472312235,-0.27367893856423614
2175,3200000,Other,Other,5790894,Beginners,26.08.2011 00:00,Ewan McGregor,Mike Mills,2010,1,0.809654375,80,55347,tt1532503,Beginners,"A young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover.",6.72639,Beginners,"gay, loss of mother, secret, coming out, loss of father, cancer, lgbt elderly",2011,-1.1156822943647742,-0.37252994615360946
2176,30000000,Summit Entertainment,Other,53032453,Letters to Juliet,14.05.2010 00:00,Amanda Seyfried,Jose Rivera,2010,1,0.767748433,80,37056,tt0892318,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by a the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",7.282488,Letters to Juliet,"italy, letter, romantic comedy, american abroad, boyfriend girlfriend, italian stereotype, verona italy, quest",2010,-0.003446698791310757,-0.22472348810736906
2177,5000000,Other,Other,2229058,Rabbit Hole,28.01.2011 00:00,Nicole Kidman,David Lindsay-Abaire,2010,0,-0.5541884,-60,27585,tt0935075,Rabbit Hole,Life for a happy couple is turned upside down after their young son dies in an accident.,7.007993,Rabbit Hole,"loss of son, trauma, toy, marriage, grief, memory, crying, parking lot, therapy, car seat",2011,-1.0409799036173029,-0.297682091989064
2178,100000000,Universal Pictures,Other,35053660,Green Zone,12.03.2010 00:00,Matt Damon,Brian Helgeland,2010,0,-0.6494634,-60,22972,tt0947810,Green Zone,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",11.174041,Green Zone,"weapon of mass destruction, baghdad, iraqi ",2010,2.9016462747214673,0.8096205757612684
2179,50000000,Warner Bros.,Clint Eastwood,32746941,Hereafter,22.10.2010 00:00,Matt Damon,Peter Morgan,2010,0,-0.34506118,-30,44603,tt1212419,Hereafter,"A supernatural thriller centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",7.942766,Hereafter,"journalist, afterlife, tsunami",2010,0.8265798650694829,-0.04922680855474418
