,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
3299,1000000,Other,USA,Other,Crime,104401,God's Pocket,R,8.08.2014 00:00,88,6.1,Philip Seymour Hoffman,9072,Peter Dexter,2014,0,-0.895599,-90,FALSE,244517,tt2920808,God's Pocket,"A boozy lowlife (Philip Seymour Hoffman) tries to bury the truth about his crazy stepson's suspicious death, but a nosy newspaper columnist (Richard Jenkins) and the young man's mother complicate matters.",4.18526,The only thing they can't forgive is not being from ... God's Pocket,God's Pocket,Drama,en,US,,2014
3300,245000000,Other,USA,Other,Action,936662225,Star Wars: The Force Awakens,PG-13,18.12.2015 00:00,136,8.1,Daisy Ridley,687192,Lawrence Kasdan,2015,1,2.823111122,280,FALSE,140607,tt2488496,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",31.626013,Every generation has a story.,Star Wars: The Force Awakens,"Action, Adventure, Science Fiction, Fantasy",en,US,"android, spaceship, jedi, imax, space opera, 3d",2015
3301,150000000,Other,Other,Other,Action,153636354,Mad Max: Fury Road,R,15.05.2015 00:00,120,8.1,Tom Hardy,661575,George Miller,2015,1,0.02424236,0,FALSE,76341,tt1392190,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",29.36178,What a Lovely Day.,Mad Max: Fury Road,"Action, Adventure, Science Fiction, Thriller",en,"AU, US","future, chase, post-apocalyptic, dystopia, australia, rescue, survival, on the run, convoy, peak oil, dark future",2015
3302,44000000,Other,USA,Other,Crime,54117416,The Hateful Eight,R,30.12.2015 00:00,167,7.8,Samuel L. Jackson,360020,Quentin Tarantino,2015,1,0.229941273,20,FALSE,273248,tt3460252,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,20.328822,No one comes up here without a damn good reason.,The Hateful Eight,"Crime, Drama, Mystery, Western","es, en",US,"bounty hunter, wyoming, mountain, narration, hangman, stagecoach, blizzard, post civil war",2015
3303,110000000,Other,USA,Other,Action,155190832,San Andreas,PG-13,29.05.2015 00:00,114,6.1,Dwayne Johnson,167250,Carlton Cuse,2015,1,0.410825745,40,FALSE,254128,tt2126355,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",20.547925,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,"Action, Drama, Thriller",en,"CA, US, AU","california, earthquake, catastrophe, disaster film, 3d, san andreas, san andreas california, rescue operation",2015
3304,40000000,Other,USA,Other,Drama,166167230,Fifty Shades of Grey,R,13.02.2015 00:00,125,4.1,Dakota Johnson,250086,Kelly Marcel,2015,1,3.15418075,320,FALSE,216015,tt2322441,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",33.068431,Are you curious?,Fifty Shades of Grey,"Drama, Romance, Thriller",en,US,"based on novel, perversion, spanking, billionaire, bdsm, woman director",2015
3305,155000000,Paramount Pictures,USA,Other,Action,89760956,Terminator Genisys,PG-13,1.07.2015 00:00,126,6.5,Arnold Schwarzenegger,212532,Laeta Kalogridis,2015,0,-0.420897058,-40,FALSE,87101,tt1340138,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",30.188198,Reset the future,Terminator Genisys,"Science Fiction, Action, Thriller, Adventure",en,US,"saving the world, artificial intelligence, cyborg, killer robot, future, time travel, dystopia, sequel, fiction, duringcreditsstinger, 3d",2015
3306,108000000,Twentieth Century Fox Film Corporation,Other,Ridley Scott,Adventure,228433663,The Martian,PG-13,2.10.2015 00:00,144,8,Matt Damon,579946,Drew Goddard,2015,1,1.115126509,110,FALSE,286217,tt3659388,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",25.62993,Bring Him Home,The Martian,"Drama, Adventure, Science Fiction","en, zh",US,"based on novel, mars, nasa, isolation, botanist, stranded, spaceship, space, engineering, survival, astronaut, science, deep space explorer, duringcreditsstinger, battle for survival",2015
3307,61000000,Other,USA,Other,Action,81670090,Maze Runner: The Scorch Trials,PG-13,18.09.2015 00:00,131,6.3,Dylan O'Brien,166404,T.S. Nowlin,2015,1,0.338853934,30,FALSE,294254,tt4046784,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",41.225769,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,Action,en,US,"based on novel, resistance, maze, post-apocalyptic, dystopia, infection, on the run, escape, zombie, storm, disease, desert, sewer, antidote, corporation, virus, runner, city ruin, immunity",2015
3308,245000000,Other,Other,Other,Action,200074175,Spectre,PG-13,6.11.2015 00:00,148,6.8,Daniel Craig,318152,John Logan,2015,0,-0.183370714,-20,FALSE,206647,tt2379713,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",24.926577,A Plan No One Escapes,Spectre,"Action, Adventure, Crime","fr, en, es, it, de","GB, US","spy, based on novel, secret agent, sequel, mi6, british secret service, united kingdom",2015
3309,150000000,Universal Pictures,USA,Other,Action,652270625,Jurassic World,PG-13,12.06.2015 00:00,124,7,Chris Pratt,469200,Rick Jaffa,2015,1,3.348470833,330,FALSE,135397,tt0369610,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",32.790475,The park is open.,Jurassic World,"Action, Adventure, Science Fiction, Thriller",en,US,"monster, dna, tyrannosaurus rex, velociraptor, island, sequel, suspense, disaster, escape, dinosaur, amusement park, animal attack, theme park, jurassic park, 3d, animal horror",2015
3310,28000000,Other,USA,Other,Biography,70259870,The Big Short,R,23.12.2015 00:00,130,7.8,Christian Bale,260244,Charles Randolph,2015,1,1.509281071,150,FALSE,318846,tt1596363,The Big Short,The men who made millions from a global economic meltdown.,13.143061,This is a true story.,The Big Short,"Comedy, Drama",en,US,"bank, fraud, biography, wall street, finances, based on true story, animated sequence, breaking the fourth wall, loan, financial crisis, real estate, mortgage",2015
3311,65000000,Twentieth Century Fox Film Corporation,USA,Other,Action,110825712,Spy,R,5.06.2015 00:00,119,7,Melissa McCarthy,193925,Paul Feig,2015,1,0.705010954,70,FALSE,238713,tt3079380,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",13.257467,One of the guys. One of the Spies.,Spy,"Action, Comedy, Crime","de, en, fr, it",US,"spy, cia, undercover, arms dealer, disaster, female spy, aftercreditsstinger, duringcreditsstinger",2015
3312,250000000,Other,USA,Other,Action,459005868,Avengers: Age of Ultron,PG-13,1.05.2015 00:00,141,7.4,Robert Downey Jr.,537832,Joss Whedon,2015,1,0.836023472,80,FALSE,99861,tt2395427,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",37.37942,A New Age Has Come.,Avengers: Age of Ultron,"Action, Adventure, Science Fiction",en,US,"marvel comic, sequel, superhero, based on comic, vision, superhero team, duringcreditsstinger, marvel cinematic universe, 3d",2015
3313,190000000,Walt Disney Pictures,USA,Other,Action,93436322,Tomorrowland,PG,22.05.2015 00:00,130,6.5,George Clooney,147385,Damon Lindelof,2015,0,-0.508229884,-50,FALSE,158852,tt1964418,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",22.296076,Imagine a world where nothing is impossible.,Tomorrowland,"Adventure, Family, Mystery, Science Fiction",en,US,"inventor, apocalypse, destiny, imax, dreamer, futuristic car, futuristic city",2015
3314,75000000,Warner Bros.,USA,Other,Action,45445109,The Man from U.N.C.L.E.,PG-13,14.08.2015 00:00,116,7.3,Henry Cavill,212440,Guy Ritchie,2015,0,-0.394065213,-40,FALSE,203801,tt1638355,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",14.656875,Saving the world never goes out of style.,The Man from U.N.C.L.E.,"Comedy, Action, Adventure","it, en, ru, de",US,"spy, cold war, remake, based on tv series, buddy cop, russian spy, american spy",2015
3315,15000000,Other,Other,Other,Biography,12706393,The Danish Girl,R,22.01.2016 00:00,119,7.1,Eddie Redmayne,117432,David Ebershoff,2015,0,-0.152907133,-20,FALSE,306819,tt0810819,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",11.245661,Find the courage to be yourself.,The Danish Girl,Drama,"en, fr, de","DE, GB, US, BE, DK","paris, denmark, copenhagen, artist, art, transsexual, surgery, lgbt",2016
3316,176000000,Warner Bros.,USA,Other,Action,47387723,Jupiter Ascending,PG-13,6.02.2015 00:00,127,5.3,Channing Tatum,153531,Lilly Wachowski,2015,0,-0.730751574,-70,FALSE,76757,tt1617661,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",21.463465,Expand your universe.,Jupiter Ascending,"Science Fiction, Fantasy, Action, Adventure",en,US,"jupiter, space, woman director, 3d, interspecies romance",2015
3317,20000000,Other,USA,Other,Crime,45055776,Spotlight,R,20.11.2015 00:00,128,8.1,Mark Ruffalo,287421,Josh Singer,2015,1,1.2527888,130,FALSE,314365,tt1895587,Spotlight,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",14.63239,Break the story. Break the silence.,Spotlight,"Drama, Thriller, History",en,"CA, US","child abuse, journalism, judge, florida, boston, pedophilia, court, cover-up, priest, lawyer, catholic, catholic church, catholicism, september 11 2001, investigative journalism, cardinal, christmas",2015
3318,11800000,Other,Other,Other,Drama,12711491,Carol,R,15.01.2016 00:00,118,7.2,Cate Blanchett,81966,Phyllis Nagy,2015,1,0.077245,10,FALSE,258480,tt2402927,Carol,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",8.364201,Some people change your life forever.,Carol,"Romance, Drama",en,"GB, US","gay, new york, female nudity, chicago, sex, hotel, new year's eve, age difference, department store, nudity, photography, road trip, lesbian relationship, mother daughter relationship, lesbian, divorce, lgbt, mother child relationship, child custody, older woman younger woman relationship, christmas, 1950s",2016
3319,190000000,Universal Pictures,USA,Other,Action,353007020,Furious 7,PG-13,3.04.2015 00:00,137,7.2,Vin Diesel,309837,Chris Morgan,2015,1,0.857931684,90,FALSE,168259,tt2820852,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,27.275687,Vengeance Hits Home,Furious 7,Action,en,"JP, US","car race, speed, revenge, suspense, car, race, muscle car",2015
3320,29000000,Other,USA,Other,Comedy,184296230,Pitch Perfect 2,PG-13,15.05.2015 00:00,115,6.4,Anna Kendrick,112447,Kay Cannon,2015,1,5.355042414,540,FALSE,254470,tt2848292,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",15.862632,We're back pitches,Pitch Perfect 2,"Comedy, Music",en,US,"music, sequel, singer, male female relationship, audition, group of friends, duringcreditsstinger, singing competition, female musician, singing contest, woman director, acapella",2015
3321,20000000,Other,USA,Other,Comedy,13650738,Burnt,R,30.10.2015 00:00,101,6.6,Bradley Cooper,80803,Steven Knight,2015,0,-0.3174631,-30,FALSE,295964,tt2503944,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",8.066726,Never underestimate a man with everything to lose.,Burnt,Drama,"fr, en",US,"london england, cook, restaurant, diva, career, kitchen, redemption, drug, drug addict, chef, come back",2015
3322,130000000,Other,USA,Other,Action,180202163,Ant-Man,PG-13,17.07.2015 00:00,117,7.3,Paul Rudd,388417,Edgar Wright,2015,1,0.386170485,40,FALSE,102899,tt0478970,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",26.882388,Heroes don't get any bigger.,Ant-Man,"Science Fiction, Action, Adventure",en,US,"marvel comic, superhero, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d",2015
3323,28000000,Universal Pictures,USA,Other,Biography,161197785,Straight Outta Compton,R,14.08.2015 00:00,147,7.9,O'Shea Jackson Jr.,146861,Jonathan Herman,2015,1,4.75706375,480,FALSE,277216,tt1398426,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",21.183077,The Story of N.W.A.,Straight Outta Compton,"Drama, Music",en,US,"brother brother relationship, aids, police brutality, rap music, hip-hop, wife husband relationship, vandalism, drug dealer, nightclub, freedom of speech, protest, rapper, recording contract, from rags to riches, assault, terminal illness, road trip, based on true story, feud, gang, marijuana, police chase, hospital, racism, los angeles, gangster, racial slur, mother son relationship, no opening credits, wrongful arrest, death of brother, milwaukee wisconsin, police raid, police harassment, detroit michigan, duringcreditsstinger, gangster rap, record company, 1980s, music tour, reference to rodney king, intimidation by police, los angeles riots, compton california",2015
3324,160000000,Other,USA,Other,Action,281723902,The Hunger Games: Mockingjay - Part 2,PG-13,20.11.2015 00:00,137,6.6,Jennifer Lawrence,212989,Peter Craig,2015,1,0.760774388,80,FALSE,131634,tt1951266,The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",26.628178,The fire will burn forever.,The Hunger Games: Mockingjay - Part 2,"Action, Adventure, Science Fiction",en,"DE, US","revolution, strong woman, dystopia, game of death, 3d, based on young adult novel",2015
3325,5000000,Other,USA,Other,Horror,65206105,The Visit,PG-13,11.09.2015 00:00,94,6.2,Olivia DeJonge,86781,M. Night Shyamalan,2015,1,12.041221,1200,FALSE,308063,tt3833746,The Visit,"“This film documents an event that has never taken place…” With unprecedented access to the United Nations’ Office for Outer Space Affairs, leading space scientists and space agencies, The Visit explores humans’ first encounter with alien intelligent life and thereby humanity itself. “Our scenario begins with the arrival. Your arrival.”",0.56447,Welcome To Our Planet,The Visit: An Alien Encounter,Documentary,en,,,2015
3326,25000000,Other,USA,Other,Drama,42478175,The Age of Adaline,PG-13,24.04.2015 00:00,112,7.2,Blake Lively,118727,J. Mills Goodloe,2015,1,0.699127,70,FALSE,293863,tt1655441,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",10.542026,Love is timeless.,The Age of Adaline,"Fantasy, Drama, Romance",en,US,"san francisco, immortality, love, forever",2015
3327,53000000,Other,USA,Other,Biography,62575678,Black Mass,R,18.09.2015 00:00,123,6.9,Johnny Depp,140407,Mark Mallouk,2015,1,0.18067317,20,FALSE,261023,tt1355683,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",10.61072,Keep your enemies close.,Black Mass,"Crime, Drama",en,"GB, US","boston, based on true story, organized crime",2015
3328,55000000,Other,USA,Other,Drama,31056945,Crimson Peak,R,16.10.2015 00:00,119,6.5,Mia Wasikowska,102529,Guillermo del Toro,2015,0,-0.435328273,-40,FALSE,201085,tt2554274,Crimson Peak,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",13.492684,Beware.,Crimson Peak,"Mystery, Thriller, Fantasy, Horror, Drama",en,"CA, US","haunted house, mining, murder, spitting blood, gothic, ghost",2015
3329,35000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Drama,109767581,Creed,PG-13,25.11.2015 00:00,133,7.6,Michael B. Jordan,182827,Ryan Coogler,2015,1,2.1362166,210,FALSE,312221,tt3076658,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",33.449723,Your legacy is more than a name,Creed,Drama,en,US,"underdog, sport, spin off, underground fighting, motivational speaker, boxing",2015
3330,110000000,Summit Entertainment,USA,Other,Action,130179072,Insurgent,PG-13,20.03.2015 00:00,119,6.3,Shailene Woodley,178165,Brian Duffield,2015,1,0.183446109,20,FALSE,262500,tt2908446,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,27.887186,One Choice Can Destroy You,Insurgent,"Adventure, Science Fiction, Thriller",en,US,"based on novel, revolution, dystopia, sequel, dystopic future, young adult, 3d, divergent",2015
3331,35000000,Twentieth Century Fox Film Corporation,USA,Other,Action,22464430,Hitman: Agent 47,R,21.08.2015 00:00,96,5.7,Rupert Friend,72970,Skip Woods,2015,0,-0.358159143,-40,FALSE,249070,tt2679042,Hitman: Agent 47,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,10.721799,Your Number is Up.,Hitman: Agent 47,"Action, Crime, Thriller",en,"ID, DE, US","assassin, secret identity, intelligence, hitman, execution, killer, based on video game",2015
3332,8500000,Other,USA,Other,Comedy,34017854,The DUFF,PG-13,20.02.2015 00:00,101,6.5,Mae Whitman,60469,Josh A. Cagan,2015,1,3.002100471,300,FALSE,272693,tt1666801,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",8.592449,"You either know one, you have one, or you are one.",The DUFF,"Romance, Comedy",en,US,"high school, teenager, popularity, high school student, teen comedy, duringcreditsstinger, girl next door, based on young adult novel",2015
3333,80000000,Columbia Pictures,USA,Other,Animation,169700110,Hotel Transylvania 2,PG,25.09.2015 00:00,89,6.7,Adam Sandler,73328,Robert Smigel,2015,1,1.121251375,110,FALSE,159824,tt2510894,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",11.760218,They're back to raise a little terror,Hotel Transylvania 2,"Animation, Comedy, Family","en, th",US,"transylvania, hotel, witch, technology, magic, mummy, dracula, skeleton, only child, backpacker, marriage, frankenstein, wolfman, zombie, moving out, invisible man, new life",2015
3334,50000000,Paramount Pictures,USA,Other,Comedy,150357137,Daddy's Home,PG-13,25.12.2015 00:00,96,6.1,Will Ferrell,72842,Brian Burns,2015,1,2.00714274,200,FALSE,274167,tt1528854,Daddy's Home,"The story of a mild-mannered radio executive (Ferrell) who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",8.009226,Choose your Daddy,Daddy's Home,Comedy,en,US,daddys home,2015
3335,40000000,DreamWorks,USA,Steven Spielberg,Drama,72313754,Bridge of Spies,PG-13,16.10.2015 00:00,142,7.6,Tom Hanks,227862,Matt Charman,2015,1,0.80784385,80,FALSE,296098,tt3682448,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",13.707888,"In the shadow of war, one man showed the world what we stood for.",Bridge of Spies,"Thriller, Drama","ru, en, de","IN, US, DE","spy, cia, cold war, soviet union, pilot, lawyer, american",2015
3336,30000000,Universal Pictures,Other,Other,Biography,17750583,Steve Jobs,R,23.10.2015 00:00,122,7.2,Michael Fassbender,121579,Aaron Sorkin,2015,0,-0.4083139,-40,FALSE,321697,tt2080374,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",16.224866,Can a great man be a good man?,Steve Jobs,"Drama, History",en,US,"biography, computer, father daughter relationship, apple computer, steve jobs, based on true events",2015
3337,90000000,Summit Entertainment,USA,Other,Action,27367660,The Last Witch Hunter,PG-13,23.10.2015 00:00,106,6,Vin Diesel,74795,Cory Goodman,2015,0,-0.695914889,-70,FALSE,274854,tt1618442,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",13.412445,Hunt forever.,The Last Witch Hunter,"Fantasy, Action, Adventure",en,US,"new york, witch, uprising, witch hunter",2015
3338,49000000,Columbia Pictures,Other,Other,Action,31569268,Chappie,R,6.03.2015 00:00,120,6.9,Sharlto Copley,194639,Neill Blomkamp,2015,0,-0.355729224,-40,FALSE,198184,tt1823672,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",30.206365,I am consciousness. I am alive. I am Chappie.,Chappie,"Crime, Action, Science Fiction",en,"MX, ZA, US","artificial intelligence, android, robot, near future, robot cop",2015
3339,11000000,Other,Other,Other,Drama,38317535,Brooklyn,PG-13,25.11.2015 00:00,117,7.5,Saoirse Ronan,99195,Nick Hornby,2015,1,2.483412273,250,FALSE,167073,tt2381111,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",7.991613,"Two countries, two loves, one heart",Brooklyn,"Drama, Romance",en,"CA, IE","love triangle, based on novel, homesickness, vororte, ship, community, marriage, working class, boarding house, ireland, brooklyn new york city, journey, dual life, irish immigrant, 1950s",2015
3340,74000000,Other,USA,Other,Animation,336045770,Minions,PG,10.07.2015 00:00,91,6.4,Sandra Bullock,169228,Brian Lynch,2015,1,3.541159054,350,FALSE,211672,tt2293640,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",547.488298,"Before Gru, they had a history of bad bosses",Minions,"Family, Animation, Adventure, Comedy",en,US,"assistant, aftercreditsstinger, duringcreditsstinger, evil mastermind, minions, 3d",2015
3341,37000000,Columbia Pictures,USA,Other,Comedy,20991497,Aloha,PG-13,29.05.2015 00:00,105,5.4,Bradley Cooper,46828,Cameron Crowe,2015,0,-0.432662243,-40,FALSE,222936,tt1243974,Aloha,A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.,8.451297,Sometimes you have to say goodbye before you can say hello.,Aloha,"Drama, Comedy, Romance","ru, en",US,"love triangle, hawaii, satellite, military, duringcreditsstinger, communication",2015
3342,10000000,Other,USA,Other,Comedy,1978592,Demolition,R,8.04.2016 00:00,101,7,Jake Gyllenhaal,64109,Bryan Sipe,2015,0,-0.8021408,-80,FALSE,303991,tt1172049,Demolition,An emotionally desperate investment banker finds hope through a woman he meets in Chicago.,6.925667,Life: Some disassembly required.,Demolition,"Comedy, Drama",en,US,"infidelity, carousel , father-in-law, car crash, grief, dark comedy, homosexuality, grieving widower, marijuana, smoking marijuana, hospital, loss of wife, car accident, pregnancy, new york city, drummer, mourning, lgbt teen, grieving, vending machine, death of wife, investment banker, station wagon",2016
3343,14800000,Warner Bros.,USA,Other,Comedy,66013057,Magic Mike XXL,R,1.07.2015 00:00,115,5.6,Channing Tatum,44006,Reid Carolin,2015,1,3.460341689,350,FALSE,264999,tt2268016,Magic Mike XXL,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",8.76993,Back to the grind.,Magic Mike XXL,"Comedy, Drama, Music",en,US,"male friendship, strip club, road trip, strip tease, strip",2015
3344,5000000,Other,USA,Other,Crime,3219029,Green Room,R,13.05.2016 00:00,95,7,Anton Yelchin,69349,Jeremy Saulnier,2015,0,-0.3561942,-40,FALSE,313922,tt4062536,Green Room,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,8.4702,One way in. No way out.,Green Room,"Horror, Crime, Thriller",en,US,"skinhead, heroin, music, cover-up, murder, suspense, gore, duct tape, swastika, pitbull, witness to murder, meat cleaver, bitten in the neck, neo nazi, punk band, fire extinguisher, mumblegore, killer dog, mauling, box cutter, feedback, mic stand",2016
