,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
450,40000000,Other,USA,Other,Drama,5775076,Victor Frankenstein,PG-13,25.11.2015 00:00,110,6.0,Daniel Radcliffe,40525,Max Landis,2015,0,-0.8556231,-90,FALSE,228066,tt1976009,Victor Frankenstein,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,9.447808,Discover the origin of the monster and his creation.,Victor Frankenstein,"Drama, Science Fiction, Thriller",en,"GB, US","london england, human experimentation, frankenstein, reanimated corpse, frankenstein's monster, science experiment, 19th century",2015,0.14071111280116294,0.29172688018669507,-0.5868776848053618,-0.6003699793524492,-0.21080180611039886
451,15000000,Other,USA,Other,Comedy,42592530,Krampus,PG-13,4.12.2015 00:00,98,6.2,Adam Scott,44393,Todd Casey,2015,1,1.839502,180,FALSE,287903,tt3850590,Krampus,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,15.553313,You don't want to be on his list.,Krampus,"Horror, Comedy, Fantasy","de, en",US,"fire, winter, santa claus, snow storm, christmas tree, snow, fireplace, power outage, destruction, demon, german accent, family, blizzard, flashback, christmas, bad kids, krampus",2015,-0.6468247382417419,-0.6570196692900355,-0.3164560164884759,-0.5533769278976208,1.3442669640392388
452,8000000,Other,USA,Other,Comedy,6743776,Me and Earl and the Dying Girl,PG-13,1.07.2015 00:00,105,7.8,Thomas Mann,96689,Jesse Andrews,2015,0,-0.157028,-20,FALSE,308369,tt2582496,Me and Earl and the Dying Girl,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",12.503333,A Little Friendship Never Killed Anyone.,Me and Earl and the Dying Girl,"Comedy, Drama",en,US,"tattoo, high school, leukemia, friends, parody, cancer, coming of age, teenager, teenage boy, high school student, based on young adult novel",2015,-0.8673347765337552,-0.103584182095276,1.8469173300466089,0.08197690325069963,0.5674387331916689
453,30000000,Warner Bros.,USA,Other,Comedy,32361416,Entourage,R,3.06.2015 00:00,104,6.6,Adrian Grenier,66336,Doug Ellin,2015,1,0.078713867,10,FALSE,188222,tt1674771,Entourage,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",14.013413,Dream Large. Live Larger.,Entourage,Comedy,en,US,"friendship, hollywood, movie star, entourage",2015,-0.174303227615999,-0.18264639455167023,0.22438732014529467,-0.28678733946088386,0.9520552798045315
454,7000000,Other,USA,Other,Comedy,17474107,Dope,R,19.06.2015 00:00,103,7.3,Shameik Moore,69552,Rick Famuyiwa,2015,1,1.496301,150,FALSE,308639,tt3850214,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",7.948581,It's hard out here for a geek.,Dope,"Crime, Drama, Comedy",en,US,"california, hip-hop, harvard university, geek, coming of age, teenager, drug, high school student",2015,-0.8988362105754715,-0.2617086070080644,1.1708631592543948,-0.24771555727920652,-0.5926540995840971
455,50000000,Warner Bros.,USA,Other,Action,26442251,Run All Night,R,13.03.2015 00:00,114,6.6,Liam Neeson,85225,Brad Ingelsby,2015,0,-0.47115498,-50,FALSE,241554,tt2199571,Run All Night,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",16.838145,No sin goes unpunished,Run All Night,"Action, Crime, Drama, Mystery, Thriller",en,US,"hitman, revenge, murder, on the run, mobster",2015,0.4557254532183249,0.6079757300122719,0.22438732014529467,-0.05730136507353828,1.6715129687659407
456,16000000,Other,USA,Other,Drama,32095,Equals,PG-13,26.05.2016 00:00,101,6.0,Nicholas Hoult,18681,Nathan Parker,2015,0,-0.997994063,-100,FALSE,301875,tt3289728,Equals,A futuristic love story set in a world where emotions have been eradicated.,19.803969,Find your equal.,Equals,"Drama, Romance, Science Fiction",en,US,"illustrator, utopia, sex scene, near future, infected, emotions",2016,-0.6153233042000257,-0.41983303192085286,-0.5868776848053618,-0.8657567983750113,2.426906712634839
457,23000000,Other,USA,Other,Comedy,64460211,The Wedding Ringer,R,16.01.2015 00:00,101,6.7,Kevin Hart,60737,Jeremy Garelick,2015,1,1.80261787,180,FALSE,252838,tt0884732,The Wedding Ringer,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake
 best man Jimmy.",12.21459,He's the best man... money can buy.,The Wedding Ringer,Comedy,en,US,"male friendship, impersonator, wedding, lying, best man",2015,-0.39481326590801236,-0.41983303192085286,0.3595981543037382,-0.354810631884768,0.49389604967911477
458,2000000,Other,Other,Other,Drama,3590010,We Are Your Friends,R,28.08.2015 00:00,96,6.2,Zac Efron,27695,Max Joseph,2015,1,0.795005,80,FALSE,301351,tt3787590,We Are Your Friends,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",9.023686,The world is yours.,We Are Your Friends,"Drama, Music, Romance","en, it","GB, US, FR",dj,2015,-1.0563433807840525,-0.8151440942028239,-0.3164560164884759,-0.7562440357550985,-0.3188254465682161
459,6000000,Other,USA,Other,Drama,83861,Beasts of No Nation,NOT RATED,16.10.2015 00:00,137,7.8,Abraham Attah,52905,Cary Fukunaga,2015,0,-0.986023167,-100,FALSE,283587,tt1365050,Beasts of No Nation,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country. Follows the journey of a young boy, Agu, who is forced to join a group of soldiers in a fictional West African country. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination Depicts the mechanics of war and does not shy away from explicit, visceral detail, and paints a complex, difficult picture of Agu as a child soldier.",11.732546,Child. Captive. Killer.,Beasts of No Nation,"Drama, War",en,US,"africa, based on novel, child soldier",2015,-0.9303376446171877,2.4264066165093388,1.8469173300466089,-0.4499630566505942,0.3711197076340239
460,28000000,Other,USA,Other,Action,14434604,American Ultra,R,21.08.2015 00:00,100,6.1,Jesse Eisenberg,67391,Max Landis,2015,0,-0.484478429,-50,FALSE,261392,tt3316948,American Ultra,"American Ultra is a fast-paced action comedy about Mike, a seemingly hapless and unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",9.534828,Everyone's getting smoked.,American Ultra,"Comedy, Action",en,"CH, US","memory loss, stoner, black ops",2015,-0.2373060956994314,-0.498895244377247,-0.45166685064691947,-0.27396994822902143,-0.18863785990473364
461,11000000,Other,Other,Other,Biography,33305037,Woman in Gold,PG-13,10.04.2015 00:00,109,7.3,Helen Mirren,42052,Alexi Kaye Campbell,2015,1,2.027730636,200,FALSE,304357,tt2404425,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",11.61,Justice is priceless.,Woman in Gold,Drama,"en, de","GB, US","nazis, based on true story, art, stolen painting",2015,-0.7728304744086067,0.21266466773030082,1.1708631592543948,-0.5818181723277535,0.3399073087404423
462,12000000,Other,USA,Other,Sci-Fi,22331028,Project Almanac,PG-13,30.01.2015 00:00,106,6.4,Amy Landecker,65169,Jason Pagan,2015,1,0.860919,90,FALSE,227719,tt2436386,Project Almanac,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",9.363482,Today is better the second time around,Project Almanac,"Science Fiction, Thriller",en,US,"time travel, time machine, teenager, found footage",2015,-0.7413290403668905,-0.024521969638881796,-0.046034348171590016,-0.30096543952494403,-0.23227959199570067
463,40000000,Other,USA,Other,Action,10640645,The Gunman,R,20.03.2015 00:00,115,5.8,Sean Penn,32345,Jean-Patrick Manchette,2015,0,-0.733983875,-70,FALSE,266396,tt2515034,The Gunman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",11.429831,Armed With the Truth.,The Gunman,"Action, Drama, Crime","es, en","FR, ES, GB, US","assassin, hitman",2015,0.14071111280116294,0.6870379424686661,-0.8572993531222477,-0.6997503208468897,0.29401836339536613
464,60000000,Other,Other,Other,Action,7605668,Mortdecai,R,23.01.2015 00:00,107,5.5,Johnny Depp,54191,Eric Aronson,2015,0,-0.873238867,-90,FALSE,210860,tt3045616,Mortdecai,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",10.241861,Sophistication Has a Name.,Mortdecai,"Comedy, Adventure",en,US,"based on novel, painting, debt, art dealer, stolen painting",2015,0.7707397936354868,0.054540242817512415,-1.262931855597576,-0.43433920345232396,-0.008556943131230009
465,10000000,Other,USA,Other,Horror,27736779,Sinister 2,R,21.08.2015 00:00,97,5.3,James Ransone,33723,Scott Derrickson,2015,1,1.7736779,180,FALSE,283445,tt2752772,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,17.602928,"Be careful, children at play.",Sinister 2,Horror,en,US,"haunted house, sequel, twins",2015,-0.8043319084503229,-0.7360818817464296,-1.5333535239144618,-0.683008742536457,1.8663027788211854
466,3500000,Other,USA,Other,Comedy,615654,The Bronze,R,18.03.2016 00:00,100,6.0,Melissa Rauch,7520,Melissa Rauch,2015,0,-0.824098857,-80,FALSE,308453,tt3859304,The Bronze,"In 2004, Hope Ann Greggory became an American hero after winning the bronze medal for the women's gymnastics team. Today, she's still living in her small hometown, washed-up and embittered. Stuck in the past, Hope must reassess her life when a promising young gymnast threatens her local celebrity status.",5.353826,There's no place like third.,The Bronze,"Drama, Comedy",en,US,"gymnastics, small town, gymnast, olympic athlete, olympic hopeful, local celebrity",2016,-1.0090912297214782,-0.498895244377247,-0.5868776848053618,-1.0013538633407144,-1.2535367729566722
467,8000000,Other,USA,Other,Adventure,29467855,A Walk in the Woods,R,2.09.2015 00:00,104,6.3,Robert Redford,18661,Michael Arndt,2015,1,2.683481875,270,FALSE,232572,tt1178665,A Walk in the Woods,"After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",12.019571,"When you push yourself to the edge, the real fun begins.",A Walk in the Woods,"Adventure, Comedy, Drama",en,US,"mountain, hiking, backpacker, climbing, friends, appalachian trail",2015,-0.8673347765337552,-0.18264639455167023,-0.18124518233003356,-0.8659997820950466,0.4442248174901619
468,74000000,Other,USA,Other,Animation,162994032,The SpongeBob Movie: Sponge Out of Water,PG,6.02.2015 00:00,92,6.0,Tom Kenny,38659,Glenn Berger,2015,1,1.202622054,120,FALSE,228165,tt2279373,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",12.334689,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,"Animation, Adventure, Comedy, Family",en,US,"ocean, sea, star, water, comedy, sponge, spongebob, live action and animation",2015,1.2117598702195136,-1.1313929440284007,-0.5868776848053618,-0.6230403604317433,0.5244851990166718
469,25000000,Other,USA,Other,Drama,20083,The Sea of Trees,PG-13,26.08.2016 00:00,110,5.9,Matthew McConaughey,8519,Chris Sparling,2015,0,-0.99919668,-100,FALSE,291351,tt3450900,The Sea of Trees,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,8.316558,Love will bring you home.,The Sea of Trees,Drama,"en, ja",US,"japan, funeral, forest, loss, cancer, suicidal, doctor",2016,-0.33181039782458,0.29172688018669507,-0.7220885189638041,-0.9892168265249508,-0.4989305597895421
470,70000000,Other,USA,Other,Crime,7097125,Blackhat,R,16.01.2015 00:00,133,5.4,Chris Hemsworth,44249,Morgan Davis Foehl,2015,0,-0.8986125,-90,FALSE,201088,tt2717822,Blackhat,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,14.932368,We are no longer in control.,Blackhat,"Crime, Drama, Mystery","en, it, zh, es",US,"terrorist, technology, anti hero, hacker, computer virus, national security agency (nsa), race against time, computer, malaysia, nuclear power plant, suspense, betrayal, conspiracy, on the run, fugitive, shootout, hacking, terrorism, cat and mouse, one against many, computer hacker, no opening credits, terrorist plot, stock exchange, cybercrime, cyber terrorism, chinese military, cyber terrorist, cyber thriller",2015,1.0857541340526489,2.110157766683762,-1.3981426897560183,-0.555126410681875,1.1861126135832871
471,90000000,Fox 2000 Pictures,USA,Other,Animation,85886987,Alvin and the Chipmunks: The Road Chip,PG,18.12.2015 00:00,100,5.1,Jason Lee,12069,Ross Bagdasarian,2015,0,-0.045700144,0,FALSE,258509,tt2974918,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",14.307672,Fast & furry-ous,Alvin and the Chipmunks: The Road Chip,"Adventure, Animation, Comedy, Family",en,US,"chipmunk, cgi, talking animal, aftercreditsstinger, duringcreditsstinger",2015,1.7157828148869727,-0.498895244377247,-1.8037751922313476,-0.9460872162186837,1.0270028854875115
472,8000000,Other,USA,Other,Thriller,16458,Blackway,R,10.06.2016 00:00,90,5.2,Anthony Hopkins,4931,Castle Freeman Jr.,2015,0,-0.99794275,-100,FALSE,359790,tt4061010,Blackway,"A young woman newly returned to her hometown becomes the subject of harassment by a man named Blackway, an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townspeople, and advised by the Sheriff to leave town, Lillian decides instead to take a stand against her sociopathic stalker, and enlists the help of ex-logger Lester and his laconic young sidekick Nate.....",4.710562,Sometimes revenge is the only answer.,Blackway,Thriller,en,US,"stalker, revenge, murder, logging",2016,-0.8673347765337552,-1.2895173689411892,-1.6685643580729042,-1.0328081058992848,-1.4173757604542723
473,28000000,Other,USA,Other,Comedy,6998324,Our Brand Is Crisis,R,30.10.2015 00:00,107,6.1,Sandra Bullock,16204,Peter Straughan,2015,0,-0.750059857,-80,FALSE,10317,tt1018765,Our Brand Is Crisis,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",12.158176,May the best campaign win.,Our Brand Is Crisis,"Comedy, Drama",en,US,"bolivia, woman, political campaign, south america, year 2002",2015,-0.2373060956994314,0.054540242817512415,-0.45166685064691947,-0.8958503321013841,0.4795274348635963
474,8500000,Other,USA,Other,Drama,187112,Maggie,PG-13,8.05.2015 00:00,95,5.6,Arnold Schwarzenegger,35167,John Scott 3,2015,0,-0.977986824,-100,FALSE,287424,tt1881002,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",12.020933,Don't Get Bitten,Maggie,Horror,en,"CH, US","post-apocalyptic, dystopia, zombie",2015,-0.8515840595128972,-0.8942063066592181,-1.1277210214391336,-0.6654653179499078,0.4445717181421054
475,18000000,Other,USA,Other,Comedy,26822144,Ricki and the Flash,PG-13,7.08.2015 00:00,101,6.0,Meryl Streep,18428,Diablo Cody,2015,1,0.490119111,50,FALSE,275601,tt3623726,Ricki and the Flash,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom. Returning home, Ricki gets a shot at redemption and a chance to make things right as she faces the music with her family.",16.778946,Get Ready for Ricki.,Ricki and the Flash,"Comedy, Drama, Music",en,US,"homophobia, rock star, aging, family relationships, divorce, estranged",2015,-0.5523204361165933,-0.41983303192085286,-0.5868776848053618,-0.8688305424334579,1.656435015980039
476,14000000,Other,Other,Other,Biography,4693356,Suffragette,PG-13,11.12.2015 00:00,106,6.9,Carey Mulligan,28377,Abi Morgan,2015,0,-0.664760286,-70,FALSE,245168,tt3077214,Suffragette,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,8.093442,Mothers. Daughters. Rebels.,Suffragette,"Drama, History","en, de",GB,"london england, biography, feminist, period drama, woman director, 1910s, suffragettes",2015,-0.6783261722834582,-0.024521969638881796,0.6300198226206241,-0.7479582909018946,-0.55575808244667
477,17000000,Other,USA,Other,Biography,44469602,"McFarland, USA",PG,20.02.2015 00:00,129,7.4,Kevin Costner,27814,Christopher Cleveland,2015,1,1.615858941,160,FALSE,228203,tt2097298,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,6.894606,Champions Can Come From Anywhere.,"McFarland, USA",Drama,"en, it",US,"california, small town, coach, championship, woman director, track and field",2015,-0.5838218701583096,1.793908916858185,1.3060739934128383,-0.7547982826208884,-0.8611009532052906
478,10000000,Miramax,Other,Other,Drama,17737646,Mr. Holmes,PG,24.07.2015 00:00,104,6.9,Ian McKellen,51307,Mitch Cullin,2015,1,0.7737646,80,FALSE,280996,tt3168230,Mr. Holmes,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.",19.256859,The man behind the myth.,Mr. Holmes,"Drama, Mystery","fr, en, ja","GB, US","london england, detective, sherlock holmes, memory, allergy",2015,-0.8043319084503229,-0.18264639455167023,0.6300198226206241,-0.4693774558814152,2.2875580961262014
479,17000000,Other,USA,Other,Comedy,26284475,Love the Coopers,PG-13,13.11.2015 00:00,107,5.7,Steve Martin,13475,Steven Rogers,2015,1,0.546145588,50,FALSE,333348,tt2279339,Love the Coopers,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",5.660649,"Christmas means comfort, joy and chaos.",Love the Coopers,"Comedy, Family",en,US,"big family, family relationships, family, woman director, christmas",2015,-0.5838218701583096,0.054540242817512415,-0.9925101872806901,-0.9290054607002017,-1.1753891233742668
480,99000000,Other,USA,Other,Animation,130178411,The Peanuts Movie,G,6.11.2015 00:00,88,7.1,Noah Schnapp,34889,Craig Schulz,2015,1,0.314933444,30,FALSE,227973,tt2452042,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",12.338346,The story of an underdog. And his dog.,The Peanuts Movie,Animation,en,US,"based on comic, family, 3d, charlie brown, snoopy",2015,1.9992957212624185,-1.4476417938539776,0.9004414909375088,-0.6688427916583987,0.5254166349081235
481,10000000,Other,USA,Other,Comedy,5348317,Danny Collins,R,10.04.2015 00:00,106,7.0,Al Pacino,24666,Dan Fogelman,2015,0,-0.4651683,-50,FALSE,256924,tt1772288,Danny Collins,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,16.903373,A letter from John Lennon changed his life,Danny Collins,"Comedy, Drama, Music","en, it",US,"rock star, middle age",2015,-0.8043319084503229,-0.024521969638881796,0.7652306567790664,-0.7930439201544457,1.688126504540511
482,13000000,Other,USA,Other,Biography,1646468,I Saw the Light,R,1.04.2016 00:00,123,5.7,Tom Hiddleston,4460,Marc Abraham,2015,0,-0.873348615,-90,FALSE,297806,tt1490785,I Saw the Light,"Singer and songwriter Hank Williams rises to fame in the 1940s, but alcohol abuse and infidelity take a toll on his career and marriage to fellow musician Audrey Mae Williams.",4.654312,The story of Hank Williams,I Saw the Light,"Drama, Music",en,US,"country music, biography, music, country singer",2016,-0.7098276063251743,1.3195356421198197,-0.9925101872806901,-1.0385303725061164,-1.4317026045598653
483,5000000,Other,USA,Other,Drama,66371,3 Generations,PG-13,29.09.2016 00:00,92,5.6,Naomi Watts,2608,Nikole Beckwith,2015,0,-0.9867258,-100,FALSE,300667,tt4158624,3 Generations,"A teenager transitions from female to male, and his family must come to terms with that fact.",4.626438,A Family In Transition,3 Generations,"Comedy, Drama",en,US,"lesbian, teenager, single mother, transgender, gender roles, lgbt, woman director, gender transition",2016,-0.9618390786589038,-1.1313929440284007,-1.1277210214391336,-1.0610306649813857,-1.4388020970505193
484,10000000,Other,Other,Other,Drama,17472,Strangerland,R,10.07.2015 00:00,112,5.2,Nicole Kidman,6735,Michael Kinirons,2015,0,-0.9982528,-100,FALSE,245846,tt2325977,Strangerland,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",5.975657,To find the truth they must lose themselves.,Strangerland,"Drama, Thriller",en,AU,"australia, missing child, outback, alcoholic drink, troubled marriage, woman director, australian outback, missing daughter",2015,-0.8043319084503229,0.44985130509948346,-1.6685643580729042,-1.0108909743521002,-1.0951567587873414
485,30000000,Columbia Pictures,USA,Other,Action,71038190,Paul Blart: Mall Cop 2,PG,17.04.2015 00:00,94,4.4,Kevin James,27268,Kevin James,2015,1,1.367939667,140,FALSE,256961,tt3450650,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",17.02038,Vegas has a new high roller.,Paul Blart: Mall Cop 2,"Action, Comedy, Family",en,US,"shopping mall, las vegas, security guard",2015,-0.174303227615999,-0.9732685191156123,-2.7502510313404467,-0.7614317381778524,1.7179281231762995
486,6000000,Other,Other,Other,Biography,10017675,The Lady in the Van,PG-13,26.02.2016 00:00,104,6.7,Maggie Smith,18091,Alan Bennett,2015,1,0.6696125,70,FALSE,328589,tt3722070,The Lady in the Van,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years.",5.799373,A mostly true story,The Lady in the Van,"Comedy, Drama",en,GB,"based on novel, biography, based on true story",2016,-0.9303376446171877,-0.18264639455167023,0.3595981543037382,-0.8729248181160528,-1.1400561967661913
487,14000000,Paramount Pictures,USA,Other,Comedy,12282677,Hot Tub Time Machine 2,R,20.02.2015 00:00,93,5.1,Rob Corddry,31612,Josh Heald,2015,0,-0.122665929,-10,FALSE,243938,tt2637294,Hot Tub Time Machine 2,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",6.575393,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,Comedy,en,US,"time travel, sequel, hot tub, duringcreditsstinger",2015,-0.6783261722834582,-1.0523307315720065,-1.8037751922313476,-0.7086556741861837,-0.9424043289826874
488,10000000,Other,USA,Other,Horror,18300124,Paranormal Activity: The Ghost Dimension,R,23.10.2015 00:00,88,4.6,Chris J. Murray,19280,Jason Pagan,2015,1,0.8300124,80,FALSE,146301,tt2473510,Paranormal Activity: The Ghost Dimension,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",9.185701,You can't save them. All you can do is watch.,Paranormal Activity: The Ghost Dimension,"Horror, Thriller",en,US,"terror, supernatural, sequel, demon, found footage, christmas, 3d",2015,-0.8043319084503229,-1.4476417938539776,-2.479829363023562,-0.8584794359599539,-0.2775603150523474
489,35000000,Other,USA,Other,Comedy,10214013,Unfinished Business,R,6.03.2015 00:00,91,5.4,Vince Vaughn,26051,Steve Conrad,2015,0,-0.708171057,-70,FALSE,239573,tt2358925,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",10.24952,Best business trip ever.,Unfinished Business,Comedy,en,US,"europe, business trip",2015,-0.016796057407418026,-1.210455156484795,-1.3981426897560183,-0.7762172975420008,-0.006606200037812421
490,3000000,Other,Other,Other,Comedy,660994,The D Train,R,8.05.2015 00:00,101,5.0,Jack Black,9146,Jarrad Paul,2015,0,-0.779668667,-80,FALSE,308638,tt3534602,The D Train,"With his 20th reunion looming, Dan can’t shake his high school insecurities. In a misguided mission to prove he’s changed, Dan rekindles a friendship with the popular guy from his class and is left scrambling to protect more than just his reputation when a wild night takes an unexpected turn.",3.993759,Every reunion needs a hero,The D Train,"Drama, Comedy",en,"GB, US",high school reunion,2015,-1.0248419467423362,-0.41983303192085286,-1.93898602638979,-0.9815992869018438,-1.5999450908617607
491,2000000,Other,Other,Other,Western,229094,Slow West,R,16.04.2015 00:00,84,6.9,Kodi Smit-McPhee,33032,John Maclean,2015,0,-0.885453,-90,FALSE,223485,tt3205376,Slow West,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",10.132064,Wanted Dead or Dead,Slow West,"Romance, Thriller, Western","en, tr","NZ, GB","fire, bounty hunter, shotgun, horseback riding, horse, cabin, frontier, outlaw, rifle, unrequited love, death of father, native american, shootout, search, pistol, death by accident, violence, ireland, drinking, pursuit, shot through a wall, flaming arrow, dream sequence, flashback, shot in the heart",2015,-1.0563433807840525,-1.7638906436795545,0.6300198226206241,-0.6914038300636769,-0.036522178726994876
492,800000,Other,USA,Other,Crime,128002,Cop Car,R,7.08.2015 00:00,88,6.3,Kevin Bacon,24256,Jon Watts,2015,0,-0.8399975,-80,FALSE,310133,tt3813310,Cop Car,Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.,11.070889,Their first drive could be their last.,Cop Car,Thriller,en,US,"sheriff, colorado, murder, suspense, shootout, blood, drug, police car, kids, stolen cars, body in a trunk, open ended, joy ride",2015,-1.094145101634112,-1.4476417938539776,-0.18124518233003356,-0.7980250864151696,0.2025960331384828
