,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,title,genres_edited,spoken_languages_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm
1879,40000000,Other,Other,Other,Adventure,7689607,The Imaginarium of Doctor Parnassus,PG-13,8.01.2010 00:00,123,6.8,Christopher Plummer,131731,Terry Gilliam,2009,0,-0.807759825,-80,FALSE,8054,tt1054606,The Imaginarium of Doctor Parnassus,A traveling theater company gives its audience much more than they were expecting.,The Imaginarium of Doctor Parnassus,"Adventure, Fantasy, Mystery","en, ru, fr","circus, immortality, elderly, aftercreditsstinger, duringcreditsstinger",2010,0.44568674058347935,1.2635520092749173,0.6377256290081593,1.3353390340133566
1880,40000000,DreamWorks,USA,Other,Comedy,71440011,"I Love You, Man",R,20.03.2009 00:00,105,7.0,Paul Rudd,174712,John Hamburg,2009,1,0.786000275,80,FALSE,16538,tt1155056,"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""","I Love You, Man",Comedy,en,"poker, bondage, duringcreditsstinger",2009,0.44568674058347935,-0.015681174245992503,0.8739522813304985,2.0847610310926252
1881,40000000,Universal Pictures,USA,Other,Action,13838130,Cirque du Freak: The Vampire's Assistant,PG-13,23.10.2009 00:00,100,5.9,Chris Massoglia,37859,Paul Weitz,2009,0,-0.65404675,-70,FALSE,24418,tt0450405,Cirque du Freak: The Vampire's Assistant,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",Cirque du Freak: The Vampire's Assistant,"Adventure, Fantasy, Action, Thriller",en,"vampire, spider, wolfman, stew, best friend, antidote, based on young adult novel",2009,0.44568674058347935,-0.37102372522402305,-0.4252943064423658,-0.301424692047579
1882,35000000,Other,Other,Other,Biography,11001272,The Young Victoria,PG,8.01.2010 00:00,100,7.3,Emily Blunt,49189,Julian Fellowes,2009,0,-0.685677943,-70,FALSE,18320,tt0962736,The Young Victoria,"From Academy Award® winners Graham King and Martin Scorsese, along with the makers of Gosford Park and The Departed, comes the story of Queen Victoria’s early rise to power. From an object of a royal power-struggle to her romantic courtship and legendary marriage to Prince Albert, Emily Blunt (The Devil Wears Prada) gives a stunning performance as the young Victoria. Packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding British cast including Jim Broadbent, Harriet Walter, Mark Strong, Paul Bettany, Miranda Richardson, and Rupert Friend, The Young Victoria has captivated British audiences, and is the film that Company magazine called “an epic British film, which will sweep you up in her remarkable story.”",The Young Victoria,Drama,"en, de","royal family, biography, royalty, period drama, queen victoria, prince albert, 19th century, british monarchy",2010,0.23425970832294923,-0.37102372522402305,1.228292259814007,-0.10387341992947775
1883,900000,Other,USA,Other,Horror,100659,The House of the Devil,R,4.05.2012 00:00,95,6.4,Jocelin Donahue,33194,Ti West,2009,0,-0.888156667,-90,FALSE,25983,tt1172994,The House of the Devil,"In the 1980s, college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret.",The House of the Devil,"Mystery, Horror",en,"ritual, cult, independent film, human sacrifice, eclipse, satanic ritual, mumblegore",2012,-1.207672651693866,-0.7263662762020535,0.16527232436348183,-0.38276420523654126
1884,38000000,Columbia Pictures,USA,Other,Comedy,88915214,The Ugly Truth,R,24.07.2009 00:00,96,6.5,Katherine Heigl,175985,Nicole Eastman,2009,1,1.339874053,130,FALSE,20943,tt1142988,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",The Ugly Truth,"Comedy, Romance",en,"romantic comedy, romance, tv morning show, relationship, opposites attract",2009,0.3611159276792673,-0.6552977660064474,0.2833856505246509,2.1069572155062475
1885,60000000,Columbia Pictures,USA,Other,Adventure,43337279,Year One,PG-13,19.06.2009 00:00,97,4.9,Jack Black,80204,Harold Ramis,2009,0,-0.277712017,-30,FALSE,17610,tt1045778,Year One,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",Year One,"Comedy, Adventure",en,"temple, slavery, stone age, circumcision, hebrews, cavemen, prehistoric adventure, duringcreditsstinger, prehistoric times, prehistoric man",2009,1.2913948696255997,-0.5842292558108413,-1.6064275680540612,0.43690793088631313
1886,20000000,Screen Gems,USA,Other,Comedy,17231291,Fired Up!,PG-13,20.02.2009 00:00,90,6.2,Eric Christian Olsen,38879,Will Gluck,2009,0,-0.13843545,-10,FALSE,17927,tt1083456,Fired Up!,2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.,Fired Up!,Comedy,en,"cheerleading, aftercreditsstinger, duringcreditsstinger",2009,-0.4000213884586411,-1.081708827180084,-0.07095432795885744,-0.28363984672008885
1887,40000000,Columbia Pictures,USA,Other,Biography,94125426,Julie & Julia,PG-13,7.08.2009 00:00,118,7.0,Amy Adams,86198,Nora Ephron,2009,1,1.35313565,140,FALSE,24803,tt1135503,Julie & Julia,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",Julie & Julia,"Romance, Drama","en, fr","cooking, book, cookbook, blog, recipe, woman director, publishing",2009,0.44568674058347935,0.9082094582968868,0.8739522813304985,0.5414200513696228
1888,40000000,New Line Cinema,USA,Other,Horror,66477700,The Final Destination,R,28.08.2009 00:00,82,5.2,Nick Zano,81274,Eric Bress,2009,1,0.6619425,70,FALSE,19912,tt1144884,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",The Final Destination,"Horror, Mystery",en,"car race, dying and death, plan, stock-car-race, car crash, premonition, gore, vision",2009,0.44568674058347935,-1.6502569087449328,-1.2520875895705528,0.4555645823573077
1889,80000000,Other,Other,Other,Drama,19664021,Nine,PG-13,25.12.2009 00:00,118,5.8,Daniel Day-Lewis,39041,Michael Tolkin,2009,0,-0.754199738,-80,FALSE,10197,tt0875034,Nine,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.",Nine,"Drama, Music, Romance","en, fr, it","memory, sidewalk cafe, room key, driving a car, coastline, stairway, search for meaning, sequins, singing photograph, sliding down a pole, costume designer, duringcreditsstinger, 1960s",2009,2.13710299866772,0.9082094582968868,-0.543407632603536,-0.28081519481513456
1890,8500000,Other,Other,Other,Biography,4444637,Bright Star,PG,9.10.2009 00:00,119,7.0,Abbie Cornish,22535,Jane Campion,2009,0,-0.477101529,-50,FALSE,29963,tt0810784,Bright Star,"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",Bright Star,"Drama, Romance","fr, en","poet, independent film, duringcreditsstinger, woman director",2009,-0.8863035626578604,0.9792779684924929,0.8739522813304985,-0.5686158389088133
1891,38000000,Summit Entertainment,USA,Other,Action,31806100,Push,PG-13,6.02.2009 00:00,111,6.1,Camilla Belle,95423,David Bourla,2009,0,-0.162997368,-20,FALSE,13455,tt0465580,Push,"After his father, an assassin, is brutally murdered, Nick Gant vows revenge on Division, the covert government agency that dabbles in psychic warfare and experimental drugs. Hiding in Hong Kong's underworld, Nick assembles a band of rogue psychics dedicated to destroying Division. Together with Cassie, a teenage clairvoyant, Nick goes in search of a missing girl and a stolen suitcase that could be the key to accomplishing their mutual goal.",Push,Action,en,"psychokinesis, mind control, secret government organization, clairvoyance, hong kong",2009,0.3611159276792673,0.4107298869276441,-0.1890676541200276,0.7022682848461881
1892,75000000,Universal Pictures,USA,Other,Comedy,51855045,Funny People,R,31.07.2009 00:00,146,6.3,Adam Sandler,104307,Judd Apatow,2009,0,-0.3085994,-30,FALSE,20829,tt1201167,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",Funny People,"Comedy, Drama",en,"comedian, cancer, bromance, stand-up comedian",2009,1.92567596640719,2.8981277437738577,0.04715899820231167,0.8571708004240531
1893,30000000,Fox 2000 Pictures,USA,Other,Comedy,58715510,Bride Wars,PG,9.01.2009 00:00,89,5.5,Kate Hudson,86156,Greg DePaul,2009,1,0.957183667,100,FALSE,10521,tt0901476,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,Bride Wars,Comedy,en,"bride, friendship, engagement, rivalry, wedding, family feud",2009,0.022832676062419115,-1.1527773373756902,-0.8977476110870444,0.5406877342090791
1894,60000000,Universal Pictures,USA,Other,Comedy,109205660,Couples Retreat,PG-13,9.10.2009 00:00,113,5.5,Vince Vaughn,87743,Jon Favreau,2009,1,0.820094333,80,FALSE,19899,tt1078940,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",Couples Retreat,"Comedy, Romance",en,"island, married couple, yoga, tahiti, couples therapy, beautiful woman, tropical, aftercreditsstinger, duringcreditsstinger, french polynesia, polynésie française",2009,1.2913948696255997,0.5528669073188563,-0.8977476110870444,0.5683588612039093
1895,30000000,Universal Pictures,USA,Other,Horror,42100625,Drag Me to Hell,PG-13,29.05.2009 00:00,99,6.6,Alison Lohman,166655,Sam Raimi,2009,1,0.403354167,40,FALSE,16871,tt1127180,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",Drag Me to Hell,"Horror, Thriller","en, es, hu, cs","gypsy, work, gore, curse, psychologist, psychic, evil, loan officer, obituary, engagement ring",2009,0.022832676062419115,-0.4420922354196291,0.40149897668582,1.944278189128323
1896,35000000,Other,USA,Other,Action,45802315,Underworld: Rise of the Lycans,R,23.01.2009 00:00,92,6.6,Rhona Mitra,132542,Danny McBride,2009,1,0.308637571,30,FALSE,12437,tt0834001,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",Underworld: Rise of the Lycans,"Fantasy, Action, Adventure, Science Fiction, Thriller",en,"prison, underworld, slavery, castle, vampire, war, werewolf, battle, slave, dungeon, fang vamp",2009,0.23425970832294923,-0.9395718067888719,0.40149897668582,1.3494797296609984
1897,26000000,Columbia Pictures,USA,Other,Action,20819129,Paul Blart: Mall Cop,PG,16.01.2009 00:00,91,5.2,Kevin James,89303,Kevin James,2009,0,-0.199264269,-20,FALSE,14560,tt1114740,Paul Blart: Mall Cop,"Mild-mannered Paul Blart (Kevin James) has always had huge dreams of becoming a State Trooper. Until then, he patrols the local mall as a security guard. With his closely cropped moustache, personal transporter and gung-ho attitude, only Blart seems to take his job seriously. All that changes when a team of thugs raids the mall and takes hostages. Untrained, unarmed and a super-size target, Blart has to become a real cop to save the day.",Paul Blart: Mall Cop,"Action, Adventure, Comedy, Family",en,"security guard, duringcreditsstinger",2009,-0.14630894974600497,-1.010640316984478,-1.2520875895705528,0.5955592128812472
1898,39000000,New Line Cinema,USA,Other,Drama,63414846,The Time Traveler's Wife,PG-13,14.08.2009 00:00,107,7.1,Eric Bana,122959,Bruce Joel Rubin,2009,1,0.626021692,60,FALSE,24420,tt0452694,The Time Traveler's Wife,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",The Time Traveler's Wife,"Drama, Romance, Fantasy",en,"chicago, sex, based on novel, nudity, diary, future, time, time travel, marriage, love, romance, travel, tragic love, relationship, time traveler, complication",2009,0.4034013341313733,0.1264558461452197,0.9920656074916677,1.1823893641969414
1899,50000000,Summit Entertainment,USA,Other,Drama,79957634,Knowing,PG-13,20.03.2009 00:00,121,6.2,Nicolas Cage,197063,Ryne Douglas Pearson,2009,1,0.59915268,60,FALSE,13811,tt0448011,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,Knowing,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",en,"cataclysm, code, suspense, end of the world, time capsule, astrophysicist, grieving widower, lexington massachusetts, westford massachusetts, prediction, researcher, numbers, news",2009,0.8685408051045396,1.121414988883705,-0.07095432795885744,2.47447581336197
1900,7000000,Other,USA,Other,Comedy,9190525,A Serious Man,R,6.11.2009 00:00,106,7.0,Michael Stuhlbarg,110208,Joel Coen,2009,1,0.312932143,30,FALSE,12573,tt1019452,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",A Serious Man,"Comedy, Drama","en, he, yi","professor, dark comedy, telephone call, aftercreditsstinger, 1960s",2009,-0.9497316723360194,0.0553873359496136,0.8739522813304985,0.9600613614804446
1901,100000000,Columbia Pictures,USA,Other,Animation,124870275,Cloudy with a Chance of Meatballs,PG,18.09.2009 00:00,90,7.0,Anna Faris,167156,Phil Lord,2009,1,0.24870275,20,FALSE,22794,tt0844471,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",Cloudy with a Chance of Meatballs,"Animation, Comedy, Family",en,"weather, food, science",2009,2.9828111277098404,-1.081708827180084,0.8739522813304985,1.9530136866862373
1902,25000000,Other,USA,Other,Comedy,32416109,The Men Who Stare at Goats,R,6.11.2009 00:00,94,6.2,Ewan McGregor,114722,Jon Ronson,2009,1,0.29664436,30,FALSE,10313,tt1234548,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",The Men Who Stare at Goats,"Comedy, War",en,"vietnam veteran, kuwait, new age, staring contest, drug use, paranoid fantasy, hippie lifestyle",2009,-0.188594356198111,-0.7974347863976596,-0.07095432795885744,1.0387680201160236
1903,6000000,Other,USA,Other,Comedy,4542775,Miss March,R,13.03.2009 00:00,90,5.0,Zach Cregger,19111,Zach Cregger,2009,0,-0.242870833,-20,FALSE,19556,tt1151922,Miss March,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,Miss March,"Comedy, Romance",en,"sex, first time, virgin, road trip, playboy, duringcreditsstinger",2009,-0.9920170787881254,-1.081708827180084,-1.4883142418928919,-0.6283171236159958
1904,60000000,Warner Bros.,USA,Clint Eastwood,Biography,37491364,Invictus,PG-13,11.12.2009 00:00,134,7.4,Morgan Freeman,132427,Anthony Peckham,2009,0,-0.375143933,-40,FALSE,22954,tt1057500,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",Invictus,"Drama, History",en,"stadium, south africa, apartheid, nelson mandela, sport, nation, rugby, president, racism, poverty, celebration, duringcreditsstinger",2009,1.2913948696255997,2.0453056214265843,1.3464055859751771,1.3474745755309383
1905,100000000,Universal Pictures,USA,Other,Adventure,49438370,Land of the Lost,PG-13,5.06.2009 00:00,102,5.4,Will Ferrell,54864,Chris Henchy,2009,0,-0.5056163,-50,FALSE,18162,tt0457400,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",Land of the Lost,"Adventure, Comedy, Science Fiction",en,"alien life-form, dinosaur, primate, duringcreditsstinger",2009,2.9828111277098404,-0.22888670483281082,-1.0158609372482135,-0.004923422641726233
1906,26000000,Other,USA,Other,Horror,13248477,Case 39,R,1.10.2010 00:00,109,6.2,Renée Zellweger,65254,Ray Wright,2009,0,-0.490443192,-50,FALSE,28355,tt0795351,Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",Case 39,"Horror, Mystery, Thriller",en,"child abuse, detective, social worker, supernatural, murder, mental institution, youth, violence, danger, cityscape, drawn, falling elevator, pier, psychological, deadly, mind and soul, supernatural ability",2010,-0.14630894974600497,0.2685928665364319,-0.07095432795885744,0.17623789397849196
1907,85000000,Universal Pictures,USA,Other,Comedy,112735375,It's Complicated,R,25.12.2009 00:00,100,6.6,Meryl Streep,74245,Nancy Meyers,2009,1,0.326298529,30,FALSE,22897,tt1230414,It's Complicated,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life – just when she thought she had it all figured out.",It's Complicated,"Comedy, Romance","en, fr","graduation, ex husband, woman director",2009,2.3485300309282504,-0.37102372522402305,0.40149897668582,0.3330060747034565
1908,20000000,Other,USA,Other,Action,13630226,Crank: High Voltage,R,17.04.2009 00:00,96,6.2,Jason Statham,121567,Mark Neveldine,2009,0,-0.3184887,-30,FALSE,15092,tt1121931,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,Crank: High Voltage,"Action, Thriller, Crime",en,"female nudity, prostitute, horse race, heart, strip club, electric shock, godzilla, sequel, tourette syndrome, gang, shootout, public sex, cigarette smoking, mansion, electrocution, foot chase, surgery, taser, duringcreditsstinger, flashback, absurdism, ultraviolence",2009,-0.4000213884586411,-0.6552977660064474,-0.07095432795885744,1.1581182811617785
1909,30000000,Other,USA,Other,Comedy,79566871,Hannah Montana: The Movie,G,10.04.2009 00:00,102,4.3,Miley Cyrus,34118,Dan Berendsen,2009,1,1.652229033,170,FALSE,18126,tt1114677,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",Hannah Montana: The Movie,"Comedy, Drama, Family, Music, Romance",en,"double life, pop star, musical, tennessee, teenage girl, teen movie, teenager, hometown, famous",2009,0.022832676062419115,-0.22888670483281082,-2.315107525021079,-0.3666532277045796
1910,70000000,Other,Other,Other,Adventure,617840,Agora,R,10.09.2010 00:00,127,7.2,Rachel Weisz,56850,Alejandro Amenábar,2009,0,-0.991173714,-100,FALSE,26428,tt1186830,Agora,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",Agora,"Adventure, Drama, History",en,"christianity, philosophy, egypt, new love, war, cult, historical figure, history, sword fight, ancient world, destiny, fall in love, hypatia, misogyny, persecution, library of alexandria, political unrest, impossible love, false history, power relations, unfulfillment, master and servant, love and romance, unfulfilled love",2010,1.71424893414666,1.5478260500573418,1.1101789336528378,0.029704717378269276
1911,42000000,Universal Pictures,USA,Other,Comedy,60054530,Brüno,R,10.07.2009 00:00,81,5.8,Sacha Baron Cohen,125840,Sacha Baron Cohen,2009,1,0.429869762,40,FALSE,18480,tt0889583,Brüno,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,Brüno,Comedy,"cs, en, de","gay, fame, mockumentary, hollywood, lgbt, duringcreditsstinger",2009,0.5302575534876913,-1.721325418940539,-0.543407632603536,1.2326228341856662
1912,10000000,Universal Pictures,USA,Other,Mystery,25464480,The Fourth Kind,PG-13,6.11.2009 00:00,98,5.9,Milla Jovovich,66304,Olatunde Osunsanmi,2009,1,1.546448,150,FALSE,22824,tt1220198,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",The Fourth Kind,"Mystery, Science Fiction, Thriller",en,"brother sister relationship, wheelchair, hypnosis, investigation, cover-up, ufo, alaska, disappearance, hospital, alien abduction, patient, psychotherapy, fake documentary, based on supposedly true story, nome alaska, faked footage, audio cassette, ancient astronaut, anchorage alaska, police fake, duringcreditsstinger",2009,-0.8228754529797013,-0.5131607456152353,-0.4252943064423658,0.19454582299208475
1913,40000000,Warner Bros.,Other,Other,Action,38105077,Ninja Assassin,R,25.11.2009 00:00,99,6.4,Rick Yune,60987,Matthew Sand,2009,0,-0.047373075,0,FALSE,22832,tt1186367,Ninja Assassin,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",Ninja Assassin,"Action, Crime, Thriller",en,"assassination, assassin, ninja fighter, revenge, ninja, ninjutsu",2009,0.44568674058347935,-0.4420922354196291,0.16527232436348183,0.10183795769182487
1914,15000000,Other,USA,Woody Allen,Comedy,5306447,Whatever Works,PG-13,3.07.2009 00:00,93,7.2,Evan Rachel Wood,62933,Woody Allen,2009,0,-0.646236867,-60,FALSE,19265,tt1178663,Whatever Works,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",Whatever Works,"Comedy, Romance",en,"love at first sight, runaway, age difference, naivety, christian, marriage, atheist, misanthrope, eccentric, religion, dating, new york city, older man younger woman relationship, limp",2009,-0.6114484207191712,-0.8685032965932658,1.1101789336528378,0.13576865279701686
1915,35000000,Warner Bros.,USA,Other,Action,10275638,Whiteout,R,11.09.2009 00:00,101,5.5,Kate Beckinsale,33530,Jon Hoeber,2009,0,-0.706410343,-70,FALSE,22787,tt0365929,Whiteout,"The only U.S. Marshal assigned to Antarctica, Carrie Stetko will soon leave the harsh environment behind for good – in three days, the sun will set and the Amundsen-Scott Research Station will shut down for the long winter. When a body is discovered out on the open ice, Carrie's investigation into the continent's first homicide plunges her deep into a mystery that may cost her her own life.",Whiteout,"Action, Crime, Mystery, Thriller","en, ru","airplane, based on comic, corpse, stich",2009,0.23425970832294923,-0.29995521502841693,-0.8977476110870444,-0.37690566795219155
1916,22000000,Paramount Pictures,USA,Other,Comedy,723714,Middle Men,R,6.08.2010 00:00,105,6.6,Luke Wilson,33978,George Gallo,2009,0,-0.967103909,-100,FALSE,38842,tt1251757,Middle Men,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",Middle Men,"Drama, Comedy, Crime",en,"corruption, pornography, texas, nightclub, nudity, russian, stripper, website, deception, murder, wealth, mafia, money, true, mobster, internet, pistol, explosion, drug, addict, fired",2010,-0.31545057555442907,-0.015681174245992503,0.40149897668582,-0.369094284906392
1917,8000000,Other,USA,Other,Comedy,10814185,Extract,R,4.09.2009 00:00,92,6.2,Jason Bateman,39493,Mike Judge,2009,1,0.351773125,40,FALSE,12569,tt1225822,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",Extract,Comedy,en,"infidelity, con man, thief, independent film, business, manufacturing, industrial accident, duringcreditsstinger, sexless marriage, misfortune",2009,-0.9074462658839133,-0.9395718067888719,-0.07095432795885744,-0.27293406727785463
1918,14000000,Other,USA,Other,Adventure,15483540,A Perfect Getaway,R,7.08.2009 00:00,98,6.5,Milla Jovovich,59667,David Twohy,2009,1,0.105967143,10,FALSE,12403,tt0971209,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",A Perfect Getaway,"Thriller, Mystery, Adventure",en,"hawaii, honeymoon, double murder, murder",2009,-0.6537338271712773,-0.5131607456152353,0.2833856505246509,0.07882227550330823
1919,15000000,Other,USA,Other,Drama,13043363,Whip It,PG-13,2.10.2009 00:00,111,6.9,Ellen Page,58138,Shauna Cross,2009,0,-0.130442467,-10,FALSE,22798,tt1172233,Whip It,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",Whip It,Drama,en,"sport, roller derby, duringcreditsstinger, woman director",2009,-0.6114484207191712,0.4107298869276441,0.7558389551693294,0.0521624436349431
1920,50000000,Columbia Pictures,USA,Other,Action,25450527,The International,R,13.02.2009 00:00,118,6.5,Clive Owen,83114,Eric Warren Singer,2009,0,-0.49098946,-50,FALSE,4959,tt0963178,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",The International,"Drama, Thriller, Crime","en, fr, de, it, ru",duringcreditsstinger,2009,0.8685408051045396,0.9082094582968868,0.2833856505246509,0.4876470484382703
