,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
690,38000000,28934758,James and the Giant Peach,12.04.1996 00:00,79,6.7,52633,1996,0,-0.238559,-20,10539,tt0116683,James and the Giant Peach,13.217623,James and the Giant Peach,1996,0.4327194483189809,-1.8570827708087339,0.5345723516255099,0.008352630794953608,1.509885443215104
691,40000000,33109743,Striptease,28.06.1996 00:00,115,4.3,36876,1996,0,-0.172256425,-20,9879,tt0117765,Striptease,11.341502,Striptease,1996,0.5203479269236265,0.6978567425559764,-2.3219149073844574,-0.2749931207009955,0.99569704638617
692,26000000,105489203,The First Wives Club,20.09.1996 00:00,103,6.2,34686,1996,1,3.057277038,310,2925,tt0116313,The First Wives Club,10.177303,The First Wives Club,1996,-0.09305142330889314,-0.153789761898927,-0.06052916066823322,-0.31437417012513263,0.6766250795994604
693,8500000,15171475,Thinner,25.10.1996 00:00,93,5.7,22170,1996,1,0.784879412,80,10280,tt0117894,Thinner,4.856229,Thinner,1996,-0.8598006110995428,-0.8634951822780131,-0.6556306729619763,-0.5394395649162286,-0.7817214286844534
694,47000000,60240295,The Cable Guy,14.06.1996 00:00,96,6.1,130570,1996,1,0.281708404,30,9894,tt0115798,The Cable Guy,7.586577,The Cable Guy,1996,0.8270476020398864,-0.6505835561642873,-0.17954946312698247,1.4098324705068142,-0.03341507695922505
695,10000000,4573330,Stealing Beauty,14.06.1996 00:00,118,6.6,21747,1996,0,-0.542667,-50,14553,tt0117737,Stealing Beauty,6.418805,Stealing Beauty,1996,-0.7940792521460586,0.9107683686697022,0.4155520491667606,-0.5470460415858223,-0.3534662956928346
696,50000000,25477365,Escape from L.A.,9.08.1996 00:00,101,5.7,58556,1996,0,-0.4904527,-50,10061,tt0116225,Escape from L.A.,12.229381,Escape from L.A.,1996,0.958490319946855,-0.29573084597474425,-0.6556306729619763,0.11486128638361304,1.2390380033863193
697,65000000,33328051,The Long Kiss Goodnight,11.10.1996 00:00,121,6.7,63699,1996,0,-0.487260754,-50,11412,tt0116908,The Long Kiss Goodnight,14.482345,The Long Kiss Goodnight,1996,1.6157039094816974,1.123679994783428,0.5345723516255099,0.20734381478011404,1.8565077440231457
698,100000000,101295562,Eraser,21.06.1996 00:00,115,6.1,90008,1996,1,0.01295562,0,9268,tt0116213,Eraser,6.919314,Eraser,1996,3.1492022850629966,0.6978567425559764,-0.17954946312698247,0.6804378920858781,-0.21629181691004123
699,45000000,20100000,Multiplicity,17.07.1996 00:00,117,6.0,26196,1996,0,-0.553333333,-60,9304,tt0117108,Multiplicity,8.768806,Multiplicity,1996,0.7394191234352407,0.8397978266317936,-0.2985697655857307,-0.4670431699474724,0.29059837110445197
700,9000000,36049108,Set It Off,6.11.1996 00:00,123,6.8,11203,1996,1,3.005456444,300,9400,tt0117603,Set It Off,6.85606,Set It Off,1996,-0.8378934914483813,1.2656210788592452,0.653592654084258,-0.7366505096808459,-0.23362783780262614
701,25000000,14048372,The Arrival,31.05.1996 00:00,115,6.3,27641,1996,0,-0.43806512,-40,10547,tt0115571,The Arrival,6.497591,The Arrival,1996,-0.136865662611216,0.6978567425559764,0.058491141790514976,-0.4410588702132815,-0.3318734202692535
702,4100000,11881039,Big Night,20.09.1996 00:00,109,7.3,13983,1996,1,1.89781439,190,18203,tt0115678,Big Night,2.702973,Big Night,1996,-1.0525832640297632,0.2720334903285247,1.2486941663780011,-0.6866599537908453,-1.3718642023127445
703,60000000,60573641,Jingle All the Way,22.11.1996 00:00,89,5.5,74318,1996,1,0.009560683,0,9279,tt0116705,Jingle All the Way,7.898202,Jingle All the Way,1996,1.3966327129700833,-1.1473773504296476,-0.8936712778794738,0.39829694895130674,0.05199197256573457
704,31000000,25785603,Down Periscope,1.03.1996 00:00,92,6.0,18045,1996,0,-0.168206355,-20,9101,tt0116130,Down Periscope,5.184977,Down Periscope,1996,0.12601977320272104,-0.9344657243159218,-0.2985697655857307,-0.613616199105528,-0.6916214793311235
705,55000000,50047179,Evita,10.01.1997 00:00,135,6.3,30484,1996,0,-0.090051291,-10,8818,tt0116250,Evita,6.709803,Evita,1997,1.1775615164584692,2.1172675833141485,0.058491141790514976,-0.38993543481929893,-0.2737124871162949
706,32000000,104636382,Phenomenon,3.07.1996 00:00,123,6.4,66920,1996,1,2.269886938,229,9294,tt0117333,Phenomenon,5.575992,Phenomenon,1996,0.16983401250504387,1.2656210788592452,0.1775114442492642,0.26526452719798876,-0.5844560161301541
707,23000000,12782508,Marvin's Room,28.02.1997 00:00,98,6.7,21695,1996,0,-0.444238783,-40,9819,tt0116999,Marvin's Room,5.307984,Marvin's Room,1997,-0.22449414121586164,-0.5086424720884701,0.5345723516255099,-0.5479811167319661,-0.65790895645614
708,46000000,59031057,Courage Under Fire,12.07.1996 00:00,116,6.6,43118,1996,1,0.283283848,30,10684,tt0115956,Courage Under Fire,11.595316,Courage Under Fire,1996,0.7832333627375636,0.7688272845938849,0.4155520491667606,-0.16274813873503027,1.0652598377800828
709,20000000,9714482,Everyone Says I Love You,17.01.1997 00:00,101,6.8,31731,1996,0,-0.5142759,-50,9716,tt0116242,Everyone Says I Love You,9.649113,Everyone Says I Love You,1997,-0.3559368591228302,-0.29573084597474425,0.653592654084258,-0.3675116135261944,0.5318640704102476
710,3000000,222559,Hard Eight,28.02.1997 00:00,102,7.3,31261,1996,0,-0.925813667,-90,8052,tt0119256,Hard Eight,7.04756,Hard Eight,1997,-1.1007789272623183,-0.22476030393683563,1.2486941663780011,-0.3759632542701873,-0.18114344154420747
711,3300000,2961991,Basquiat,9.08.1996 00:00,108,6.9,16846,1996,0,-0.10242697,-10,549,tt0115632,Basquiat,4.797674,Basquiat,1996,-1.0876346554716214,0.20106294829061605,0.7726129565430073,-0.6351768741098843,-0.797769594861538
712,3500000,9449219,She's the One,23.08.1996 00:00,96,6.0,14689,1996,1,1.699776857,170,11363,tt0117628,She's the One,10.827266,She's the One,1996,-1.078871807611157,-0.6505835561642873,-0.2985697655857307,-0.6739645104605071,0.8547604093399859
713,18000000,26906039,Spy Hard,24.05.1996 00:00,81,5.3,31561,1996,1,0.494779944,50,10535,tt0117723,Spy Hard,8.202057,Spy Hard,1996,-0.4435653377274758,-1.7151416867329166,-1.1317118827969712,-0.37056858996551095,0.1352694985453785
714,8000000,3594848,The Trigger Effect,30.08.1996 00:00,94,5.7,5195,1996,0,-0.550644,-60,58770,tt0117965,The Trigger Effect,9.028947,The Trigger Effect,1996,-0.8817077307507042,-0.7925246402401046,-0.6556306729619763,-0.8446876534891635,0.3618952030995505
715,30000000,21600000,The Quest,26.04.1996 00:00,95,5.5,20369,1996,0,-0.28,-30,9103,tt0117420,The Quest,7.941972,The Quest,1996,0.0822055339003982,-0.721554098202196,-0.8936712778794738,-0.5718255329586355,0.06398801446772391
716,13000000,5587855,Bordello of Blood,16.08.1996 00:00,87,5.3,11251,1996,0,-0.570165,-60,9431,tt0117826,Bordello of Blood,3.450402,Bordello of Blood,1996,-0.66263653423909,-1.289318434505465,-1.1317118827969712,-0.7357873633920976,-1.1670163704013417
717,4000000,2923982,Waiting for Guffman,31.01.1997 00:00,84,7.6,23604,1996,0,-0.2690045,-30,16448,tt0118111,Waiting for Guffman,8.130999,Waiting for Guffman,1997,-1.0569646879599954,-1.5022300606191907,1.6057550737542468,-0.5136530695398758,0.11579463572902988
718,28000000,11092559,Michael Collins,25.10.1996 00:00,133,7.1,25719,1996,0,-0.603837179,-60,1770,tt0117039,Michael Collins,6.728199,Michael Collins,1996,-0.005422944704247473,1.9753264992383315,1.0106535614605037,-0.4756206861919078,-0.26867069623603446
719,38000000,10300000,White Squall,2.02.1996 00:00,129,6.6,18875,1996,0,-0.728947368,-70,10534,tt0118158,White Squall,9.568604,White Squall,1996,0.4327194483189809,1.691444331086697,0.4155520491667606,-0.5986909611959235,0.5097989724553181
720,4500000,13417292,Secrets & Lies,28.02.1997 00:00,136,8.0,30816,1996,1,1.981620444,200,11159,tt0117589,Secrets & Lies,11.223572,Secrets & Lies,1997,-1.035057568308834,2.1882381253520573,2.0818362835892414,-0.38396533965545715,0.9633759766694321
721,5000000,13269963,Lone Star,21.06.1996 00:00,135,7.5,24495,1996,1,1.6539926,170,26748,tt0116905,Lone Star,9.069963,Lone Star,1996,-1.0131504486576728,2.1172675833141485,1.4867347712954986,-0.49763091655498715,0.3731364563472542
722,13000000,17883659,The Crow: City of Angels,30.08.1996 00:00,84,4.5,16707,1996,1,0.375666077,40,10546,tt0115986,The Crow: City of Angels,6.554679,The Crow: City of Angels,1996,-0.66263653423909,-1.5022300606191907,-2.0838743024669597,-0.6376764019043843,-0.31622731471520327
723,36000000,13052741,Ghosts of Mississippi,3.01.1997 00:00,130,6.7,8989,1996,0,-0.637423861,-60,31908,tt0116410,Ghosts of Mississippi,15.50082,Ghosts of Mississippi,1997,0.3450909697143352,1.7624148731246057,0.5345723516255099,-0.776463132249357,2.1356411407818556
724,29000000,11500000,Mulholland Falls,26.04.1996 00:00,107,6.2,13725,1996,0,-0.603448276,-60,10990,tt0117107,Mulholland Falls,5.79463,Mulholland Falls,1996,0.038391294598075366,0.13009240625270743,-0.06052916066823322,-0.6912993650928669,-0.5245339094505294
725,45000000,20100000,The Glimmer Man,4.10.1996 00:00,91,5.3,16419,1996,0,-0.553333333,-60,9625,tt0116421,The Glimmer Man,5.918737,The Glimmer Man,1996,0.7394191234352407,-1.0054362663538303,-1.1317118827969712,-0.6428552796368736,-0.49051990962575864
726,42000000,41252428,The Mirror Has Two Faces,15.11.1996 00:00,126,6.5,12186,1996,0,-0.017799333,0,25189,tt0117057,The Mirror Has Two Faces,4.803721,The Mirror Has Two Faces,1996,0.6079764055282723,1.478532704972971,0.2965317467080124,-0.7189739929758564,-0.796112293847571
727,15000000,21397954,A Very Brady Sequel,23.08.1996 00:00,90,5.6,8733,1996,1,0.426530267,40,12606,tt0118073,A Very Brady Sequel,9.898696,A Very Brady Sequel,1996,-0.5750080556344443,-1.076406808391739,-0.7746509754207256,-0.7810665791226808,0.6002672718272968
728,60000000,51088705,Up Close & Personal,1.03.1996 00:00,124,6.1,11967,1996,0,-0.148521583,-10,9302,tt0118055,Up Close & Personal,3.402749,Up Close & Personal,1996,1.3966327129700833,1.336591620897154,-0.17954946312698247,-0.7229120979182702,-1.1800766259360802
729,40000000,48102795,The Preacher's Wife,13.12.1996 00:00,123,5.5,9355,1996,1,0.202569875,20,21539,tt0117372,The Preacher's Wife,4.182641,The Preacher's Wife,1996,0.5203479269236265,1.2656210788592452,-0.8936712778794738,-0.769881641797652,-0.9663316610965461
730,13000000,4611624,Joe's Apartment,26.07.1996 00:00,80,5.4,11119,1996,0,-0.645259692,-60,11962,tt0116707,Joe's Apartment,9.490858,Joe's Apartment,1996,-0.66263653423909,-1.786112228770825,-1.012691580338222,-0.7381610156861552,0.48849112978426285
731,7000000,1055525,Bad Moon,1.11.1996 00:00,80,5.7,4339,1996,0,-0.849210714,-80,49763,tt0115610,Bad Moon,2.661026,Bad Moon,1996,-0.925521970053027,-1.786112228770825,-0.6556306729619763,-0.86008042897184,-1.3833606146879502
732,13000000,26539321,Harriet the Spy,10.07.1996 00:00,100,5.9,8449,1996,1,1.041486231,100,38223,tt0116493,Harriet the Spy,4.086563,Harriet the Spy,1996,-0.66263653423909,-0.36670138801265284,-0.41759006804447885,-0.7861735279977744,-0.9926637541707831
733,8000000,34746109,A Thin Line Between Love and Hate,3.04.1996 00:00,108,5.7,3427,1996,1,3.343263625,330,28121,tt0117891,A Thin Line Between Love and Hate,2.256747,A Thin Line Between Love and Hate,1996,-0.8817077307507042,0.20106294829061605,-0.6556306729619763,-0.876480208458056,-1.4941613417634454
734,7000000,14891000,Flirting with Disaster,12.04.1996 00:00,92,6.8,15795,1996,1,1.127285714,110,2074,tt0116324,Flirting with Disaster,5.579088,Flirting with Disaster,1996,-0.925521970053027,-0.9344657243159218,0.653592654084258,-0.6540761813906003,-0.5836074955514804
735,44000000,22754725,The Juror,2.02.1996 00:00,118,5.6,14796,1996,0,-0.482847159,-50,9623,tt0116731,The Juror,6.010579,The Juror,1996,0.6956048841329179,0.9107683686697022,-0.7746509754207256,-0.6720404135251725,-0.4653487768781571
736,39000000,30356793,Sgt. Bilko,29.03.1996 00:00,93,5.7,18726,1996,0,-0.221620692,-20,9099,tt0117608,Sgt. Bilko,5.70904,Sgt. Bilko,1996,0.4765336876213037,-0.8634951822780131,-0.6556306729619763,-0.6013703111339127,-0.5479915568435219
737,25000000,14502483,Maximum Risk,13.09.1996 00:00,101,5.4,16973,1996,0,-0.41990068,-40,10861,tt0117011,Maximum Risk,7.370163,Maximum Risk,1996,-0.136865662611216,-0.29573084597474425,-1.012691580338222,-0.6328931328875713,-0.09272765206037105
738,30000000,8289972,Larger Than Life,1.11.1996 00:00,93,5.6,5757,1996,0,-0.7236676,-70,34170,tt0116823,Larger Than Life,3.521921,Larger Than Life,1996,0.0822055339003982,-0.8634951822780131,-0.7746509754207256,-0.8345816490250699,-1.1474151613360368
739,21500000,22294341,My Fellow Americans,20.12.1996 00:00,101,6.5,12809,1996,1,0.036946093,0,17795,tt0117119,My Fellow Americans,3.863894,My Fellow Americans,1996,-0.2902155001693459,-0.29573084597474425,0.2965317467080124,-0.7077710734364786,-1.053690636836401
740,25000000,15094530,The Adventures of Pinocchio,26.07.1996 00:00,90,5.3,4408,1996,0,-0.3962188,-40,18975,tt0115472,The Adventures of Pinocchio,7.523528,The Adventures of Pinocchio,1996,-0.136865662611216,-1.076406808391739,-1.1317118827969712,-0.8588396561817645,-0.05069491351116795
741,7000000,405144,Jude,18.10.1996 00:00,123,7.0,9046,1996,0,-0.942122286,-90,25147,tt0116722,Jude,3.379677,Jude,1996,-0.925521970053027,1.2656210788592452,0.8916332590017555,-0.7754381460314685,-1.1863999679228907
742,47000000,5600000,Mary Reilly,23.02.1996 00:00,108,5.8,12455,1996,0,-0.880851064,-90,9095,tt0117002,Mary Reilly,12.866139,Mary Reilly,1996,0.8270476020398864,0.20106294829061605,-0.5366103705032281,-0.7141367773159967,1.413554239379626
743,8000000,5612586,The Pallbearer,3.05.1996 00:00,98,5.0,7080,1996,0,-0.29842675,-30,23570,tt0117283,The Pallbearer,8.174116,The Pallbearer,1996,-0.8817077307507042,-0.5086424720884701,-1.4887727901732168,-0.8107911794414474,0.12761170995082766
744,38000000,17305211,Extreme Measures,27.09.1996 00:00,118,6.1,14855,1996,0,-0.544599711,-50,11306,tt0116259,Extreme Measures,4.990506,Extreme Measures,1996,0.4327194483189809,0.9107683686697022,-0.17954946312698247,-0.6709794628785861,-0.7449201374239223
745,1300000,695229,Trees Lounge,11.10.1996 00:00,95,7.2,11933,1996,0,-0.465208462,-50,27845,tt0117958,Trees Lounge,3.464286,Trees Lounge,1996,-1.1752631340762671,-0.721554098202196,1.129673863919253,-0.7235234932061335,-1.1632111831551175
746,3000000,153155,Citizen Ruth,13.12.1996 00:00,106,7.0,6170,1996,0,-0.948948333,-90,13891,tt0115906,Citizen Ruth,2.225234,Citizen Ruth,1996,-1.1007789272623183,0.05912186421479883,0.8916332590017555,-0.8271549944989656,-1.5027981082349418
747,35000000,8797839,Before and After,23.02.1996 00:00,108,6.1,7142,1996,0,-0.748633171,-70,43566,tt0115645,Before and After,2.938293,Before and After,1996,0.30127673041201236,0.20106294829061605,-0.17954946312698247,-0.8096762821518143,-1.3073700606546188
748,50000000,14551359,The Chamber,11.10.1996 00:00,113,6.0,11040,1996,0,-0.70897282,-70,6346,tt0115862,The Chamber,3.998494,The Chamber,1996,0.958490319946855,0.5559156584801591,-0.2985697655857307,-0.7395816106197199,-1.0168008209806143
749,40000000,20200000,City Hall,16.02.1996 00:00,111,6.2,17531,1996,0,-0.495,-50,11062,tt0115907,City Hall,4.807223,City Hall,1996,0.5203479269236265,0.41397457440434193,-0.06052916066823322,-0.6228590572808734,-0.7951525008674303
750,23000000,11567023,Alaska,14.08.1996 00:00,109,5.7,4485,1996,0,-0.497085957,-50,36344,tt0115493,Alaska,2.318141,Alaska,1996,-0.22449414121586164,0.2720334903285247,-0.6556306729619763,-0.8574550256768976,-1.4773350909859553
751,25000000,17100000,Fled,19.07.1996 00:00,98,5.3,7433,1996,0,-0.316,-30,18550,tt0116320,Fled,3.906949,Fled,1996,-0.136865662611216,-0.5086424720884701,-1.1317118827969712,-0.8044434577762782,-1.0418905549517734
752,12000000,4903000,Girl 6,22.03.1996 00:00,108,5.0,5191,1996,0,-0.591416667,-60,61752,tt0116414,Girl 6,4.405169,Girl 6,1996,-0.7064507735414128,0.20106294829061605,-1.4887727901732168,-0.8447595823465592,-0.9053434222944918
753,2309723,49620,Curdled,27.09.1996 00:00,88,5.9,4334,1996,0,-0.978516904,-100,12241,tt0115994,Curdled,2.781581,Curdled,1996,-1.1310228889252079,-1.2183478924675561,-0.41759006804447885,-0.8601703400435846,-1.3503201113410381
754,22000000,1075288,Blood and Wine,21.02.1997 00:00,101,6.1,8184,1996,0,-0.951123273,-100,31640,tt0115710,Blood and Wine,8.409956,Blood and Wine,1997,-0.2683083805181845,-0.29573084597474425,-0.17954946312698247,-0.7909388148002385,0.1922483679852165
755,25000000,5005000,Heaven's Prisoners,17.05.1996 00:00,132,5.7,4467,1996,0,-0.7998,-80,36915,tt0116508,Heaven's Prisoners,9.264679,Heaven's Prisoners,1996,-0.136865662611216,1.9043559572004227,-0.6556306729619763,-0.8577787055351781,0.4265022615788691
756,30000000,31356117,Eddie,31.05.1996 00:00,100,5.1,7525,1996,1,0.0452039,0,11107,tt0116168,Eddie,3.09233,Eddie,1996,0.0822055339003982,-0.36670138801265284,-1.3697524877144687,-0.8027890940561775,-1.2651531470960913
757,8000000,80026,Mad Dog Time,8.11.1996 00:00,93,5.5,2423,1996,0,-0.98999675,-100,66034,tt0116953,Mad Dog Time,0.768894,Mad Dog Time,1996,-0.8817077307507042,-0.8634951822780131,-0.8936712778794738,-0.8945343516643728,-1.9019371455560152
758,25000000,2415593,The Stupids,30.08.1996 00:00,94,4.1,5840,1996,0,-0.90337628,-90,16299,tt0117768,The Stupids,1.751457,The Stupids,1996,-0.136865662611216,-0.7925246402401046,-2.5599555123019546,-0.8330891252341095,-1.6326461489979958
759,25000000,10070000,Mrs. Winterbourne,19.04.1996 00:00,105,6.2,6054,1996,0,-0.5972,-60,40001,tt0117104,Mrs. Winterbourne,9.1861,Mrs. Winterbourne,1996,-0.136865662611216,-0.011848677823109785,-0.06052916066823322,-0.8292409313634403,0.404966118635839
760,5000000,326308,Albino Alligator,17.01.1997 00:00,97,6.1,6912,1996,0,-0.9347384,-90,8744,tt0115495,Albino Alligator,2.363293,Albino Alligator,1997,-1.0131504486576728,-0.5796130141263787,-0.17954946312698247,-0.8138121914520661,-1.4649602844070513
761,500000,502313,Manny & Lo,26.07.1996 00:00,88,6.7,1549,1996,1,0.004626,0,88224,tt0116985,Manny & Lo,1.143656,Manny & Lo,1996,-1.2103145255181254,-1.2183478924675561,0.5345723516255099,-0.9102508070053298,-1.79922614132313
762,17000000,3308758,Carpool,23.08.1996 00:00,89,4.9,3658,1996,0,-0.805367176,-80,23945,tt0115836,Carpool,3.714049,Carpool,1996,-0.48737957702979867,-1.1473773504296476,-1.607793092631965,-0.8723263169434552,-1.0947586491462848
763,6000000,392362,Mother Night,1.11.1996 00:00,114,7.2,4412,1996,0,-0.934606333,-90,20318,tt0117093,Mother Night,6.038784,Mother Night,1996,-0.9693362093553498,0.6268862005180678,1.129673863919253,-0.8587677273243688,-0.4576186338156574
764,16000000,2002000,Surviving Picasso,20.09.1996 00:00,125,6.4,6117,1996,0,-0.874875,-90,41843,tt0117791,Surviving Picasso,2.167132,Surviving Picasso,1996,-0.5311938163321215,1.4075621629350625,0.1775114442492642,-0.8281080518594583,-1.518722120722705
765,24000000,592871,Two Much,15.03.1996 00:00,118,5.4,4729,1996,0,-0.975297042,-100,46029,tt0118001,Two Much,1.620174,Two Much,1996,-0.1806799019135388,0.9107683686697022,-1.012691580338222,-0.8530673653757608,-1.668626874815197
766,30000000,4357000,Bogus,6.09.1996 00:00,110,5.3,5409,1996,0,-0.854766667,-90,3587,tt0115725,Bogus,2.523605,Bogus,1996,0.0822055339003982,0.3430040323664333,-1.1317118827969712,-0.8408394596184945,-1.4210235818849644
767,19000000,1353824,Kansas City,16.08.1996 00:00,116,6.3,3727,1996,0,-0.928746105,-90,22479,tt0116745,Kansas City,5.130136,Kansas City,1996,-0.399751098425153,0.7688272845938849,0.058491141790514976,-0.8710855441533797,-0.7066517496977446
