,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
3367,6000000,Other,USA,Other,Drama,83861,Beasts of No Nation,NOT RATED,16.10.2015 00:00,137,7.8,Abraham Attah,52905,Cary Fukunaga,2015,0,-0.986023167,-100,FALSE,283587,tt1365050,Beasts of No Nation,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country. Follows the journey of a young boy, Agu, who is forced to join a group of soldiers in a fictional West African country. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination Depicts the mechanics of war and does not shy away from explicit, visceral detail, and paints a complex, difficult picture of Agu as a child soldier.",11.732546,Child. Captive. Killer.,Beasts of No Nation,"Drama, War",en,US,"africa, based on novel, child soldier",2015
3368,28000000,Other,USA,Other,Action,14434604,American Ultra,R,21.08.2015 00:00,100,6.1,Jesse Eisenberg,67391,Max Landis,2015,0,-0.484478429,-50,FALSE,261392,tt3316948,American Ultra,"American Ultra is a fast-paced action comedy about Mike, a seemingly hapless and unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",9.534828,Everyone's getting smoked.,American Ultra,"Comedy, Action",en,"CH, US","memory loss, stoner, black ops",2015
3369,11000000,Other,Other,Other,Biography,33305037,Woman in Gold,PG-13,10.04.2015 00:00,109,7.3,Helen Mirren,42052,Alexi Kaye Campbell,2015,1,2.027730636,200,FALSE,304357,tt2404425,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",11.61,Justice is priceless.,Woman in Gold,Drama,"en, de","GB, US","nazis, based on true story, art, stolen painting",2015
3370,8000000,Other,USA,Other,Animation,3442820,Anomalisa,R,5.02.2016 00:00,90,7.2,David Thewlis,47499,Charlie Kaufman,2015,0,-0.5696475,-60,FALSE,291270,tt2401878,Anomalisa,A man crippled by the mundanity of his life experiences something out of the ordinary.,10.428421,,Anomalisa,"Animation, Comedy, Drama, Romance",en,US,"sex, depression, existentialism",2016
3371,12000000,Other,USA,Other,Sci-Fi,22331028,Project Almanac,PG-13,30.01.2015 00:00,106,6.4,Amy Landecker,65169,Jason Pagan,2015,1,0.860919,90,FALSE,227719,tt2436386,Project Almanac,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",9.363482,Today is better the second time around,Project Almanac,"Science Fiction, Thriller",en,US,"time travel, time machine, teenager, found footage",2015
3372,11000000,Other,USA,Woody Allen,Comedy,4027764,Irrational Man,R,7.08.2015 00:00,95,6.6,Joaquin Phoenix,42507,Woody Allen,2015,0,-0.633839636,-60,FALSE,282984,tt3715320,Irrational Man,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",6.862812,,Irrational Man,"Mystery, Drama",en,US,,2015
3373,40000000,Other,USA,Other,Action,10640645,The Gunman,R,20.03.2015 00:00,115,5.8,Sean Penn,32345,Jean-Patrick Manchette,2015,0,-0.733983875,-70,FALSE,266396,tt2515034,The Gunman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",11.429831,Armed With the Truth.,The Gunman,"Action, Drama, Crime","es, en","FR, ES, GB, US","assassin, hitman",2015
3374,60000000,Other,Other,Other,Action,7605668,Mortdecai,R,23.01.2015 00:00,107,5.5,Johnny Depp,54191,Eric Aronson,2015,0,-0.873238867,-90,FALSE,210860,tt3045616,Mortdecai,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",10.241861,Sophistication Has a Name.,Mortdecai,"Comedy, Adventure",en,US,"based on novel, painting, debt, art dealer, stolen painting",2015
3375,10000000,Other,USA,Other,Horror,27736779,Sinister 2,R,21.08.2015 00:00,97,5.3,James Ransone,33723,Scott Derrickson,2015,1,1.7736779,180,FALSE,283445,tt2752772,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,17.602928,"Be careful, children at play.",Sinister 2,Horror,en,US,"haunted house, sequel, twins",2015
3376,3500000,Other,USA,Other,Comedy,615654,The Bronze,R,18.03.2016 00:00,100,6,Melissa Rauch,7520,Melissa Rauch,2015,0,-0.824098857,-80,FALSE,308453,tt3859304,The Bronze,"In 2004, Hope Ann Greggory became an American hero after winning the bronze medal for the women's gymnastics team. Today, she's still living in her small hometown, washed-up and embittered. Stuck in the past, Hope must reassess her life when a promising young gymnast threatens her local celebrity status.",5.353826,There's no place like third.,The Bronze,"Drama, Comedy",en,US,"gymnastics, small town, gymnast, olympic athlete, olympic hopeful, local celebrity",2016
3377,8000000,Other,USA,Other,Adventure,29467855,A Walk in the Woods,R,2.09.2015 00:00,104,6.3,Robert Redford,18661,Michael Arndt,2015,1,2.683481875,270,FALSE,232572,tt1178665,A Walk in the Woods,"After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",12.019571,"When you push yourself to the edge, the real fun begins.",A Walk in the Woods,"Adventure, Comedy, Drama",en,US,"mountain, hiking, backpacker, climbing, friends, appalachian trail",2015
3378,74000000,Other,USA,Other,Animation,162994032,The SpongeBob Movie: Sponge Out of Water,PG,6.02.2015 00:00,92,6,Tom Kenny,38659,Glenn Berger,2015,1,1.202622054,120,FALSE,228165,tt2279373,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",12.334689,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,"Animation, Adventure, Comedy, Family",en,US,"ocean, sea, star, water, comedy, sponge, spongebob, live action and animation",2015
3379,25000000,Other,USA,Other,Drama,20083,The Sea of Trees,PG-13,26.08.2016 00:00,110,5.9,Matthew McConaughey,8519,Chris Sparling,2015,0,-0.99919668,-100,FALSE,291351,tt3450900,The Sea of Trees,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,8.316558,Love will bring you home.,The Sea of Trees,Drama,"en, ja",US,"japan, funeral, forest, loss, cancer, suicidal, doctor",2016
3380,70000000,Other,USA,Other,Crime,7097125,Blackhat,R,16.01.2015 00:00,133,5.4,Chris Hemsworth,44249,Morgan Davis Foehl,2015,0,-0.8986125,-90,FALSE,201088,tt2717822,Blackhat,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,14.932368,We are no longer in control.,Blackhat,"Crime, Drama, Mystery","en, it, zh, es",US,"terrorist, technology, anti hero, hacker, computer virus, national security agency (nsa), race against time, computer, malaysia, nuclear power plant, suspense, betrayal, conspiracy, on the run, fugitive, shootout, hacking, terrorism, cat and mouse, one against many, computer hacker, no opening credits, terrorist plot, stock exchange, cybercrime, cyber terrorism, chinese military, cyber terrorist, cyber thriller",2015
3381,90000000,Fox 2000 Pictures,USA,Other,Animation,85886987,Alvin and the Chipmunks: The Road Chip,PG,18.12.2015 00:00,100,5.1,Jason Lee,12069,Ross Bagdasarian,2015,0,-0.045700144,0,FALSE,258509,tt2974918,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",14.307672,Fast & furry-ous,Alvin and the Chipmunks: The Road Chip,"Adventure, Animation, Comedy, Family",en,US,"chipmunk, cgi, talking animal, aftercreditsstinger, duringcreditsstinger",2015
3382,8000000,Other,USA,Other,Thriller,16458,Blackway,R,10.06.2016 00:00,90,5.2,Anthony Hopkins,4931,Castle Freeman Jr.,2015,0,-0.99794275,-100,FALSE,359790,tt4061010,Blackway,"A young woman newly returned to her hometown becomes the subject of harassment by a man named Blackway, an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townspeople, and advised by the Sheriff to leave town, Lillian decides instead to take a stand against her sociopathic stalker, and enlists the help of ex-logger Lester and his laconic young sidekick Nate.....",4.710562,Sometimes revenge is the only answer.,Blackway,Thriller,en,US,"stalker, revenge, murder, logging",2016
3383,1000000,Other,USA,Other,Comedy,14443077,"Hello, My Name Is Doris",R,1.04.2016 00:00,90,6.7,Sally Field,14007,Laura Terruso,2015,1,13.443077,1340,FALSE,320588,tt3766394,"Hello, My Name Is Doris",A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,14.992311,She's not ready to act her age,"Hello, My Name Is Doris","Comedy, Drama, Romance",en,US,"sexual fantasy, eccentric, co-worker, older woman younger man relationship, middle age, socially awkward",2016
3384,28000000,Other,USA,Other,Comedy,6998324,Our Brand Is Crisis,R,30.10.2015 00:00,107,6.1,Sandra Bullock,16204,Peter Straughan,2015,0,-0.750059857,-80,FALSE,10317,tt1018765,Our Brand Is Crisis,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",12.158176,May the best campaign win.,Our Brand Is Crisis,"Comedy, Drama",en,US,"bolivia, woman, political campaign, south america, year 2002",2015
3385,8500000,Other,USA,Other,Drama,187112,Maggie,PG-13,8.05.2015 00:00,95,5.6,Arnold Schwarzenegger,35167,John Scott 3,2015,0,-0.977986824,-100,FALSE,287424,tt1881002,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",12.020933,Don't Get Bitten,Maggie,Horror,en,"CH, US","post-apocalyptic, dystopia, zombie",2015
3386,3000000,Other,USA,Other,Drama,67790117,War Room,PG,28.08.2015 00:00,120,6.4,Priscilla C. Shirer,10268,Alex Kendrick,2015,1,21.59670567,2160,FALSE,323272,tt3832914,War Room,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",5.384163,Prayer is a Powerful Weapon,War Room,Drama,en,US,christian,2015
3387,18000000,Other,USA,Other,Comedy,26822144,Ricki and the Flash,PG-13,7.08.2015 00:00,101,6,Meryl Streep,18428,Diablo Cody,2015,1,0.490119111,50,FALSE,275601,tt3623726,Ricki and the Flash,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom. Returning home, Ricki gets a shot at redemption and a chance to make things right as she faces the music with her family.",16.778946,Get Ready for Ricki.,Ricki and the Flash,"Comedy, Drama, Music",en,US,"homophobia, rock star, aging, family relationships, divorce, estranged",2015
3388,5000000,Other,USA,Other,Adventure,2184640,Jem and the Holograms,PG,23.10.2015 00:00,118,4.1,Aubrey Peeples,5640,Ryan Landels,2015,0,-0.563072,-60,FALSE,266639,tt3614530,Jem and the Holograms,"In a hyper-linked social media age, an orphaned teenage girl, Jerrica Jem Benton, becomes an online recording sensation, and she and her sisters embark on a music-driven scavenger hunt - one that sends them on an adventure across Los Angeles - in an attempt to unlock a final message left by her father.",5.394112,Every Generation Needs a Voice.,Jem and the Holograms,"Drama, Music, Adventure, Fantasy",en,US,"secret identity, hologram, based on cartoon, based on tv series, rock band",2015
3389,14000000,Other,Other,Other,Biography,4693356,Suffragette,PG-13,11.12.2015 00:00,106,6.9,Carey Mulligan,28377,Abi Morgan,2015,0,-0.664760286,-70,FALSE,245168,tt3077214,Suffragette,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,8.093442,Mothers. Daughters. Rebels.,Suffragette,"Drama, History","en, de",GB,"london england, biography, feminist, period drama, woman director, 1910s, suffragettes",2015
3390,18026148,Other,Other,Other,Action,6738000,Baahubali: The Beginning,Not specified,9.07.2015 00:00,159,8.2,Prabhas,81329,Vijayendra Prasad,2015,0,-0.626209659,-60,FALSE,256040,tt2631186,Baahubali: The Beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",11.80967,,Baahubali: The Beginning,"Action, Adventure, History, War","ml, te, hi, ta",IN,"kingdom, war, medieval india, ancient india, bilingual",2015
3391,3300000,Other,USA,Other,Horror,25799043,The Lazarus Effect,PG-13,27.02.2015 00:00,83,5.2,Olivia Wilde,32659,Luke Dawson,2015,1,6.817891818,680,FALSE,243940,tt2918436,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",5.840554,Evil will rise.,The Lazarus Effect,"Thriller, Horror",en,US,"terror, experiment, afterlife, paranormal, violence, death, evil, researcher, possesion",2015
3392,17000000,Other,USA,Other,Biography,44469602,"McFarland, USA",PG,20.02.2015 00:00,129,7.4,Kevin Costner,27814,Christopher Cleveland,2015,1,1.615858941,160,FALSE,228203,tt2097298,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,6.894606,Champions Can Come From Anywhere.,"McFarland, USA",Drama,"en, it",US,"california, small town, coach, championship, woman director, track and field",2015
3393,10000000,Miramax,Other,Other,Drama,17737646,Mr. Holmes,PG,24.07.2015 00:00,104,6.9,Ian McKellen,51307,Mitch Cullin,2015,1,0.7737646,80,FALSE,280996,tt3168230,Mr. Holmes,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.",19.256859,The man behind the myth.,Mr. Holmes,"Drama, Mystery","fr, en, ja","GB, US","london england, detective, sherlock holmes, memory, allergy",2015
3394,17000000,Other,USA,Other,Comedy,26284475,Love the Coopers,PG-13,13.11.2015 00:00,107,5.7,Steve Martin,13475,Steven Rogers,2015,1,0.546145588,50,FALSE,333348,tt2279339,Love the Coopers,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",5.660649,"Christmas means comfort, joy and chaos.",Love the Coopers,"Comedy, Family",en,US,"big family, family relationships, family, woman director, christmas",2015
3395,99000000,Other,USA,Other,Animation,130178411,The Peanuts Movie,G,6.11.2015 00:00,88,7.1,Noah Schnapp,34889,Craig Schulz,2015,1,0.314933444,30,FALSE,227973,tt2452042,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",12.338346,The story of an underdog. And his dog.,The Peanuts Movie,Animation,en,US,"based on comic, family, 3d, charlie brown, snoopy",2015
3396,10000000,Other,USA,Other,Comedy,5348317,Danny Collins,R,10.04.2015 00:00,106,7,Al Pacino,24666,Dan Fogelman,2015,0,-0.4651683,-50,FALSE,256924,tt1772288,Danny Collins,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,16.903373,A letter from John Lennon changed his life,Danny Collins,"Comedy, Drama, Music","en, it",US,"rock star, middle age",2015
3397,12000000,Other,USA,Other,Drama,57017904,The Perfect Guy,PG-13,11.09.2015 00:00,100,5.6,Sanaa Lathan,7922,Alan B. McElroy,2015,1,3.751492,380,FALSE,304372,tt3862750,The Perfect Guy,"After a painful breakup, Leah seems to meet the perfect guy. But she soon discovers his violent side that disrupts her life.",7.607052,"Trust one, fear the other.",The Perfect Guy,"Drama, Thriller",en,US,,2015
3398,13000000,Other,USA,Other,Biography,1646468,I Saw the Light,R,1.04.2016 00:00,123,5.7,Tom Hiddleston,4460,Marc Abraham,2015,0,-0.873348615,-90,FALSE,297806,tt1490785,I Saw the Light,"Singer and songwriter Hank Williams rises to fame in the 1940s, but alcohol abuse and infidelity take a toll on his career and marriage to fellow musician Audrey Mae Williams.",4.654312,The story of Hank Williams,I Saw the Light,"Drama, Music",en,US,"country music, biography, music, country singer",2016
3399,5000000,Other,USA,Other,Drama,66371,3 Generations,PG-13,29.09.2016 00:00,92,5.6,Naomi Watts,2608,Nikole Beckwith,2015,0,-0.9867258,-100,FALSE,300667,tt4158624,3 Generations,"A teenager transitions from female to male, and his family must come to terms with that fact.",4.626438,A Family In Transition,3 Generations,"Comedy, Drama",en,US,"lesbian, teenager, single mother, transgender, gender roles, lgbt, woman director, gender transition",2016
3400,10000000,Other,Other,Other,Drama,17472,Strangerland,R,10.07.2015 00:00,112,5.2,Nicole Kidman,6735,Michael Kinirons,2015,0,-0.9982528,-100,FALSE,245846,tt2325977,Strangerland,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",5.975657,To find the truth they must lose themselves.,Strangerland,"Drama, Thriller",en,AU,"australia, missing child, outback, alcoholic drink, troubled marriage, woman director, australian outback, missing daughter",2015
3401,30000000,Columbia Pictures,USA,Other,Action,71038190,Paul Blart: Mall Cop 2,PG,17.04.2015 00:00,94,4.4,Kevin James,27268,Kevin James,2015,1,1.367939667,140,FALSE,256961,tt3450650,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",17.02038,Vegas has a new high roller.,Paul Blart: Mall Cop 2,"Action, Comedy, Family",en,US,"shopping mall, las vegas, security guard",2015
3402,6000000,Other,Other,Other,Biography,10017675,The Lady in the Van,PG-13,26.02.2016 00:00,104,6.7,Maggie Smith,18091,Alan Bennett,2015,1,0.6696125,70,FALSE,328589,tt3722070,The Lady in the Van,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years.",5.799373,A mostly true story,The Lady in the Van,"Comedy, Drama",en,GB,"based on novel, biography, based on true story",2016
3403,14000000,Paramount Pictures,USA,Other,Comedy,12282677,Hot Tub Time Machine 2,R,20.02.2015 00:00,93,5.1,Rob Corddry,31612,Josh Heald,2015,0,-0.122665929,-10,FALSE,243938,tt2637294,Hot Tub Time Machine 2,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",6.575393,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,Comedy,en,US,"time travel, sequel, hot tub, duringcreditsstinger",2015
3404,10000000,Other,USA,Other,Horror,18300124,Paranormal Activity: The Ghost Dimension,R,23.10.2015 00:00,88,4.6,Chris J. Murray,19280,Jason Pagan,2015,1,0.8300124,80,FALSE,146301,tt2473510,Paranormal Activity: The Ghost Dimension,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",9.185701,You can't save them. All you can do is watch.,Paranormal Activity: The Ghost Dimension,"Horror, Thriller",en,US,"terror, supernatural, sequel, demon, found footage, christmas, 3d",2015
3405,10000000,Other,Other,Other,Comedy,33078266,The Second Best Exotic Marigold Hotel,PG,6.03.2015 00:00,122,6.6,Judi Dench,25886,Ol Parker,2015,1,2.3078266,229,FALSE,268238,tt2555736,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,5.204474,,The Second Best Exotic Marigold Hotel,"Drama, Comedy",en,"GB, US","india, retirement home",2015
3406,35000000,Other,USA,Other,Comedy,10214013,Unfinished Business,R,6.03.2015 00:00,91,5.4,Vince Vaughn,26051,Steve Conrad,2015,0,-0.708171057,-70,FALSE,239573,tt2358925,Unfinished Business,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable – and unimaginable – way, including unplanned stops at a massive sex fetish event and a global economic summit.",10.24952,Best business trip ever.,Unfinished Business,Comedy,en,US,"europe, business trip",2015
3407,3000000,Other,Other,Other,Comedy,660994,The D Train,R,8.05.2015 00:00,101,5,Jack Black,9146,Jarrad Paul,2015,0,-0.779668667,-80,FALSE,308638,tt3534602,The D Train,"With his 20th reunion looming, Dan can’t shake his high school insecurities. In a misguided mission to prove he’s changed, Dan rekindles a friendship with the popular guy from his class and is left scrambling to protect more than just his reputation when a wild night takes an unexpected turn.",3.993759,Every reunion needs a hero,The D Train,"Drama, Comedy",en,"GB, US",high school reunion,2015
3408,2000000,Other,Other,Other,Western,229094,Slow West,R,16.04.2015 00:00,84,6.9,Kodi Smit-McPhee,33032,John Maclean,2015,0,-0.885453,-90,FALSE,223485,tt3205376,Slow West,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",10.132064,Wanted Dead or Dead,Slow West,"Romance, Thriller, Western","en, tr","NZ, GB","fire, bounty hunter, shotgun, horseback riding, horse, cabin, frontier, outlaw, rifle, unrequited love, death of father, native american, shootout, search, pistol, death by accident, violence, ireland, drinking, pursuit, shot through a wall, flaming arrow, dream sequence, flashback, shot in the heart",2015
3409,800000,Other,USA,Other,Crime,128002,Cop Car,R,7.08.2015 00:00,88,6.3,Kevin Bacon,24256,Jon Watts,2015,0,-0.8399975,-80,FALSE,310133,tt3813310,Cop Car,Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.,11.070889,Their first drive could be their last.,Cop Car,Thriller,en,US,"sheriff, colorado, murder, suspense, shootout, blood, drug, police car, kids, stolen cars, body in a trunk, open ended, joy ride",2015
3410,25000000,Other,Other,Other,Animation,19375982,Shaun the Sheep Movie,PG,5.08.2015 00:00,85,7.4,Justin Fletcher,28138,Mark Burton,2015,0,-0.22496072,-20,FALSE,263109,tt2872750,Shaun the Sheep Movie,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",9.961184,Moving on to Pastures New.,Shaun the Sheep Movie,"Family, Animation, Comedy, Adventure",en,"FR, GB","countryside, sheep, based on tv series, memory loss, hospital, best friend, city, dog, disguise, farmer, no dialogue, hospitalization, claymation, hairstylist, sheep farm",2015
3411,3200000,Other,USA,Other,Comedy,4265673,The Meddler,PG-13,3.06.2016 00:00,103,6.3,Susan Sarandon,7979,Lorene Scafaria,2015,1,0.333022813,30,FALSE,337154,tt4501454,The Meddler,An aging widow from New York City follows her daughter to Los Angeles in hopes of starting a new life after her husband passes away.,5.510288,,The Meddler,"Comedy, Drama",en,US,"romance, los angeles, motherhood, woman director",2016
3412,15000000,Other,USA,Barry Levinson,Comedy,2982281,Rock the Kasbah,R,23.10.2015 00:00,106,5.5,Bill Murray,8063,Mitch Glazer,2015,0,-0.801181267,-80,FALSE,253414,tt3164256,Rock the Kasbah,"A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",10.394389,Opportunity rocks where you least expect it.,Rock the Kasbah,"Comedy, Music, War",en,US,"jealousy, ex-boyfriend, afghanistan, record producer, last chance, singer, redemption",2015
3413,8000000,Other,USA,Other,Horror,1712111,The Vatican Tapes,PG-13,7.08.2015 00:00,91,5.1,Olivia Taylor Dudley,13305,Christopher Borrelli,2015,0,-0.785986125,-80,FALSE,157544,tt1524575,The Vatican Tapes,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",5.149301,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",The Vatican Tapes,"Thriller, Horror","en, de",US,"exorcism, anti-christ, exorcist",2015
3414,6000000,Other,USA,Other,Drama,177680,The Bad Batch,R,23.06.2017 00:00,118,5.4,Suki Waterhouse,8340,Ana Lily Amirpour,2016,0,-0.970386667,-100,FALSE,316154,tt4334266,The Bad Batch,"In a desert wasteland in Texas, a muscled cannibal breaks one important rule: don’t play with your food.",78.8072,,The Bad Batch,"Thriller, Romance, Science Fiction",en,US,"amputation, kidnapping, post-apocalyptic, dystopia, exile, drug use, cannibal, cult leader",2017
3415,125000000,Other,USA,Other,Action,54645723,Assassin's Creed,PG-13,21.12.2016 00:00,115,5.9,Michael Fassbender,133338,Michael Lesslie,2016,0,-0.562834216,-60,FALSE,121856,tt2094766,Assassin's Creed,"Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.",27.54107,Your destiny is in your blood.,Assassin's Creed,"Action, Adventure, Science Fiction","en, pt, es","FR, HK, MT, TW, GB, US","assassination, spain, assassin, secret society, brotherhood, chase, parkour, memory, religion, based on video game, corporate conspiracy, genetic memory",2016
3416,30000000,Summit Entertainment,USA,Other,Comedy,151101803,La La Land,PG-13,25.12.2016 00:00,128,8.2,Ryan Gosling,308891,Damien Chazelle,2016,1,4.036726767,400,FALSE,313369,tt3783958,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",19.681686,Here's to the fools who dream.,La La Land,"Comedy, Drama, Music, Romance",en,US,"jazz, dance, passion, musical, casting, los angeles, pianist, theater, movie set, actress",2016
3417,175000000,Other,USA,Other,Action,325100054,Suicide Squad,PG-13,5.08.2016 00:00,123,6.2,Will Smith,435667,David Ayer,2016,1,0.857714594,90,FALSE,297761,tt1386697,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",42.965027,Worst Heroes Ever,Suicide Squad,"Action, Adventure, Crime, Fantasy, Science Fiction",en,US,"dc comics, shared universe, anti hero, secret mission, villain, superhero, supervillain, dc extended universe",2016
